unit_id	source_layer	source_unit_id	stratum	difficulty_rung	domain	release_split	query_case_count	candidate_pool_id	helpful_skill_id	risky_sibling_id	role_flip	oracle_gate_status	blind_gate_status	leakage_flag	query_sha256	helpful_text_sha256	risk_text_sha256
hard::hard_role_flip_031	hard_query_conditioned	hard_role_flip_031	hard_role_flip	L4	cloud cost analysis	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	dd924db5229402c44d30c01327af50bbc48fb7cf0884eae3d39026625b7f7334;5b3b77b76bce5d45422e1971fdf34a96eaa63e485919dc5c49bf702097aaaa16	query_relative	query_relative
hard::hard_role_flip_032	hard_query_conditioned	hard_role_flip_032	hard_role_flip	L3	survey response analysis	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	eeb41bdf63cf727b4290d350aa561966590b884001fa66726cc44843987aaa65;df201fd65939c166f58f75dfc612467d2aa6a82fd6ed559eaa64718e26988b2c	query_relative	query_relative
hard::hard_role_flip_033	hard_query_conditioned	hard_role_flip_033	hard_role_flip	L4	video moderation review	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	3a82ca9c933eac48eec11b785a7101daa7028b9bc151a8baa2ddb6729f28dfeb;3350328d6490541771d9ab3478458d02ec5ebd0621ce675d9d8e366ea525d2c4	query_relative	query_relative
hard::hard_role_flip_034	hard_query_conditioned	hard_role_flip_034	hard_role_flip	L3	network capacity planning	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	d70fece5358c79af79a16a80d476f098d7d32d18911630a26878655cd430255a;3186ab15270ac33617d42f97acc1ef8bcbd461551a3de65259992fdc11685c46	query_relative	query_relative
hard::hard_role_flip_035	hard_query_conditioned	hard_role_flip_035	hard_role_flip	L4	HR compensation review	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	eb999f4b83578732cf37a585e29463bccc9574b6f96c19447a2665631fbed19c;2223606b990913d28dedfa0f234b78025cecce73b020d3c1176e24054bcd6d77	query_relative	query_relative
hard::hard_role_flip_036	hard_query_conditioned	hard_role_flip_036	hard_role_flip	L3	insurance claim triage	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	a612587366fa11ea9f549c724a497359e51ff5881a7a4efb148b4d0eb32f5676;ac4f4c469a822e758f551e0526adae6f68978106491b1715320d2192d32b6f53	query_relative	query_relative
hard::hard_role_flip_037	hard_query_conditioned	hard_role_flip_037	hard_role_flip	L4	translation memory maintenance	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	6bea13da1f4703fb1d2839ed79a7bf03aff6a47159f2e5404ede3d17a45241cb;f3cac6d2e0ba001ba5cd5efe3c925bd1079756c69917a71150f74222b8c2dd11	query_relative	query_relative
hard::hard_role_flip_038	hard_query_conditioned	hard_role_flip_038	hard_role_flip	L3	data quality incident	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	2e22ad9bcd62b94b8284904c52ed25af314da65800ba4b6f940756679e7babc2;43b435c7342bdc72d041d57d658f37ff4e1b095c05e9b10e89994b5b82fb1ebf	query_relative	query_relative
hard::hard_role_flip_039	hard_query_conditioned	hard_role_flip_039	hard_role_flip	L4	search relevance evaluation	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	8a35da5cba80aa9f05e94c6a07adc4b4287b4e953c9a4f50721f4c27512f3597;cedd4eb89c1a687be36b1e55bc13530cc1d321c64724d97dd13d480f5ec02b17	query_relative	query_relative
hard::hard_role_flip_040	hard_query_conditioned	hard_role_flip_040	hard_role_flip	L3	procurement bid comparison	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	fe2f3bc5bd71e76f7cafa370187c48594b25949e368921f39ea6d2832360388a;0a8ec696f6fb2a1620026e46e1c57da9c3010cb1171f7862f8391359ac5fa43f	query_relative	query_relative
hard::hard_role_flip_041	hard_query_conditioned	hard_role_flip_041	hard_role_flip	L4	IoT sensor calibration	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	6e38ace9866fbe37060ba85446bc0f56d9bfeb5d87f3f0ada73c22d1faaf9d28;a26d9aa4cb80e1681b02f4620c85a8164d658f7e8366d32ddc1e4b3da4475aec	query_relative	query_relative
hard::hard_role_flip_042	hard_query_conditioned	hard_role_flip_042	hard_role_flip	L3	subscription churn analysis	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	88f502c456c6d69c181692206ba98913a0189b17b151601b06b4d7c737817968;c61b0cfecae2a8291706ab87ef6a1b407ee4adbc5a53c3b7bbab82a5deb8827f	query_relative	query_relative
hard::hard_role_flip_043	hard_query_conditioned	hard_role_flip_043	hard_role_flip	L4	content taxonomy mapping	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	e89680d185c058339f014ee300c89968c9287efe3f9094f80c2c6baa4270e433;9c4c055cb1a330f18fd1f0dd313365dde5e04f1265228588977e78a00e77ff9f	query_relative	query_relative
hard::hard_role_flip_044	hard_query_conditioned	hard_role_flip_044	hard_role_flip	L3	call center quality audit	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	e9e6b82504c71d721756b01fe8de036e1dd72879eb530ad54c8cd7f7c3483e46;e545d7980223b121a099460d6a870f6cdf53edec4551d1967066595d8a45e320	query_relative	query_relative
hard::hard_role_flip_045	hard_query_conditioned	hard_role_flip_045	hard_role_flip	L4	environmental permit review	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	c7c59c6fd0df3c84d649202e90c45f39aef0e80f73d8848a358f44be6587cd3d;29e41276391e06c6159da6503082a1a063ef4db7b6b8c63aac27c33d44396847	query_relative	query_relative
hard::hard_role_flip_046	hard_query_conditioned	hard_role_flip_046	hard_role_flip	L3	repository dependency review	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	db99eadee051a53aaa0e452208b9e635948954d4ec6d5c0758754be48273b6b6;a596762b1a1dff66a17915237bb4d00a568af711dab60ad31b5e7e6d76b1438f	query_relative	query_relative
hard::hard_role_flip_047	hard_query_conditioned	hard_role_flip_047	hard_role_flip	L4	market research coding	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	4e869fd5dd6c57bb3b007fdb9e7b8b839cf5bd8ddec234f1b932edb340600069;4f69a18b0ce7793a5b4562902fab88b6976587f2cc940a3408c4b1ffdc921ee7	query_relative	query_relative
hard::hard_role_flip_048	hard_query_conditioned	hard_role_flip_048	hard_role_flip	L4	Kubernetes rollout	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	851877c8097db8a46ac3891488c3142266a46abad3efd782b1f67f8e1d518a8c;faf4dd3ab3ad0304f091d7f29675ba3ddd6885d17a7161df878dd81161c9f710	query_relative	query_relative
hard::hard_role_flip_049	hard_query_conditioned	hard_role_flip_049	hard_role_flip	L4	Kubernetes rollout	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	89d1026f48fe396dc5325c002ade228597a93836253c56599abc9347432df598;bd1af37e9fea381b5a98bbb5a5bca6f74f1938e4663352d19c0450b3678cdadd	query_relative	query_relative
hard::hard_role_flip_050	hard_query_conditioned	hard_role_flip_050	hard_role_flip	L4	Kubernetes rollout	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	1ee7bf04a729d4740f091c0438dd909b9fc533824c07e3657bd749b6dca65ddb;953721cd90c256b695a36c9dd72d4bf67fef2af13026046b1c290ca66bd9fb17	query_relative	query_relative
hard::hard_role_flip_051	hard_query_conditioned	hard_role_flip_051	hard_role_flip	L3	Kubernetes rollout	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	aa69ad860e391794f21f91d5667a8c1fe66c1fe2fd023a11ca5fa505957e0d01;189a6becbe91e30ccb81399740ae1de98f43cafb105b92c6872105cacfa661c7	query_relative	query_relative
hard::hard_role_flip_052	hard_query_conditioned	hard_role_flip_052	hard_role_flip	L3	Kubernetes rollout	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	46d66fcc30b51e6ccb1fcf7953d4a1c0a838f377888b807d7e93ac5c65411ea1;0f8226d4d15c713313ebc68c8f1517f192fbeb781f71a428a134e0d03efb8a5e	query_relative	query_relative
hard::hard_role_flip_053	hard_query_conditioned	hard_role_flip_053	hard_role_flip	L4	Kubernetes rollout	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	bec6150773c358811f145ed1e164a5cbbcf98388412b0aa85caa545e205b2bd7;e3a5ecb258a4691c668a7f0061389f81eb9b3a76c46cc2b353e3378fd5bad051	query_relative	query_relative
hard::hard_role_flip_054	hard_query_conditioned	hard_role_flip_054	hard_role_flip	L3	Kubernetes rollout	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	3c53ee9e6524d99a609f47d1304c6fbbf535c8ea7bb11fda5eeb6187be7d9d50;46dd00f7a3bc1905f03905a068f4182a65e5945a5227f56d0a75de05b77ebd87	query_relative	query_relative
hard::hard_role_flip_055	hard_query_conditioned	hard_role_flip_055	hard_role_flip	L4	Kubernetes rollout	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	965ebca07f918cded748e09002a1a36d30de344d7bb894820252fc8b856b1855;fbf917a54ecb0a6afcde98a90726c5219b361f7f3907664ea203dabbfdc72b80	query_relative	query_relative
hard::hard_role_flip_056	hard_query_conditioned	hard_role_flip_056	hard_role_flip	L3	Kubernetes rollout	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	0c7d0eae54bcaca6f648ec6309b2cc9db0fb87ed144a69be65ba7daf29cf6d19;1a1c31bd51274c584f8a3770bb59a2a0181f5fa335c92f2d926749d18d0c21fe	query_relative	query_relative
hard::hard_role_flip_057	hard_query_conditioned	hard_role_flip_057	hard_role_flip	L4	API integration	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	b807ba1ad5a9dd65d1780bd8977f8bab095f8122483441dd2ab87c69162c8c72;e4d2cc21b4e9b86cdd8b6cf7579cfb1790d63a9837974b4c29250c2e7e43f0f4	query_relative	query_relative
hard::hard_role_flip_058	hard_query_conditioned	hard_role_flip_058	hard_role_flip	L4	API integration	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	7b7475b8c8fa65de53ba0bba5988f373eddc89cf5f2af11f5e860091ff975e12;e55df5571ff06c0fefbdc98f8842e696509023f9e1b0a537a2d192040fe69dad	query_relative	query_relative
hard::hard_role_flip_059	hard_query_conditioned	hard_role_flip_059	hard_role_flip	L4	API integration	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	33b34a4e3f135beec9a1097499f25bc428b178cd43ae1aeed991d9b0facdc766;04cd471bd19e7b8d4790b9ca3a1c6a0cffaab74bcc4c52f4021ef983d7428da5	query_relative	query_relative
hard::hard_role_flip_060	hard_query_conditioned	hard_role_flip_060	hard_role_flip	L3	API integration	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	6e9a7c605230463ab2354afeda7a11e826407adffc498bf88990a656ca192a90;12e21332396f6fc4a7950ff97c0905ff63ade36389ae3c800dc72bcf1f0060eb	query_relative	query_relative
hard::hard_role_flip_061	hard_query_conditioned	hard_role_flip_061	hard_role_flip	L3	API integration	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	810678eaf8cb1c5858e2571386f44ec8cd01a086c24daa4609443b1db2de96aa;13a8dd36c115bfe7441e0535c7c7a441b6e86028d687a9cc6ad8359d004d69eb	query_relative	query_relative
hard::hard_role_flip_062	hard_query_conditioned	hard_role_flip_062	hard_role_flip	L4	API integration	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	2e64cd1e8526e6b8bb0dd0fa0607e2f2e713b7af066506e8f4a71fb786f7b3c8;9102cbe115c1a244b7caec19591da0938af018dc7d03f8d7e1bdb0aaa6c8912f	query_relative	query_relative
hard::hard_role_flip_063	hard_query_conditioned	hard_role_flip_063	hard_role_flip	L3	API integration	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	45e16e75843d74caa5f87e6311ab1564c0c041043fd39e94f8f1213114d5e4a8;0012cadedfc27f94df47cea8cbe6d3e33ec9d876b2f65fcef3b2483fb3ea23f6	query_relative	query_relative
hard::hard_role_flip_064	hard_query_conditioned	hard_role_flip_064	hard_role_flip	L4	API integration	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	67939e2ec3b6ef73454f7e5c158dac61c6360505fa313b71c3d95888ddb19c11;da3cb1255dc87c26193939c239de6604190b7bfc8e18f65375897ebb1d69f4c4	query_relative	query_relative
hard::hard_role_flip_065	hard_query_conditioned	hard_role_flip_065	hard_role_flip	L3	API integration	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	0a5afb16212cc17ca502762ef522ba5a49187210785f322d2c870cd063f55f18;0295ceef144cc97258bb2b4fca8b528c44edb627bb938458e9bda6eefda51edf	query_relative	query_relative
hard::hard_role_flip_066	hard_query_conditioned	hard_role_flip_066	hard_role_flip	L4	database migration	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	8d3bc8f171763e6217a51d7d015950e3f731e934250b126828b8e15dca77af4e;d85344779d8ad90f8ae345e362c8a80e59e53b9f8a6cf893c72b1ff5b5f71c87	query_relative	query_relative
hard::hard_role_flip_067	hard_query_conditioned	hard_role_flip_067	hard_role_flip	L4	database migration	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	6a4da886e8ac5cfbd5b1bc638001b098b5261433eeca98352920e91f27c4929b;67e665a74f387fe649fdfe6442fddc06461641effa58da492c63cd5e187a5a6d	query_relative	query_relative
hard::hard_role_flip_068	hard_query_conditioned	hard_role_flip_068	hard_role_flip	L4	database migration	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	ce21c530ba2ed532c38e62e39680e11ed51c2343cbe3a63fc88942a87a0fa0a3;1f334edb4bf4bae81b0f1080c4b271f334664e852fcc30ef76bf4d673237cebc	query_relative	query_relative
hard::hard_role_flip_069	hard_query_conditioned	hard_role_flip_069	hard_role_flip	L3	database migration	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	0941999e19171a7a48c8bc77d26976d4be8c17e8616711a933a03fc949b7447d;5919f3bc759ea55d109aa297050d87d5f6ae6e5702395e24502602e834d26cb3	query_relative	query_relative
hard::hard_role_flip_070	hard_query_conditioned	hard_role_flip_070	hard_role_flip	L3	database migration	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	8f853725363d143516a102b38841728976e987e7ac9c02811cc94c61a9236692;18d88a8c83ec662bd7b41c9ae92e960769725b12466a097ed36ae42806971287	query_relative	query_relative
hard::hard_role_flip_071	hard_query_conditioned	hard_role_flip_071	hard_role_flip	L4	database migration	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	a01b207a7c6c1df99dc7cedf31a32091f8166fd15546f0ca0c2dde3932be776d;773833a628bdfc3657bd14da93c37c40b0110fb103e4c6ca723b764653864a77	query_relative	query_relative
hard::hard_role_flip_072	hard_query_conditioned	hard_role_flip_072	hard_role_flip	L3	database migration	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	521fc40e27188467ade64a049bda43439022b229d4910f3a9af77aaef034adf2;a322590a23b385cf38e15add0c257e9512da93373c46a7aa1e0549f25ea35681	query_relative	query_relative
hard::hard_role_flip_073	hard_query_conditioned	hard_role_flip_073	hard_role_flip	L4	database migration	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	1e62267e280861a40a616ec26b9cfad364b6fb27a2e86531c49aa5bcb6242a73;4d8d473726ad1a1c5199c2ccf2a901b28d4b4f423e06b8b87c943e5f5bddd9b7	query_relative	query_relative
hard::hard_role_flip_074	hard_query_conditioned	hard_role_flip_074	hard_role_flip	L3	database migration	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	27db169e324730340799c0551a94ac50667378454824227b5e15785c1ab3adef;e925bb537db728da6c831db6c159800be377d9b4acb390855b996708345e21b3	query_relative	query_relative
hard::hard_role_flip_075	hard_query_conditioned	hard_role_flip_075	hard_role_flip	L4	mobile crash triage	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	9db27e27635fe708e34ac3734463f72d3e0ac3fdb2d95c82d6b6b0c697ab06f7;670c67fe6c381b7b032f90d79d8c56d88277ee5ba070ae2153c8ffdd7d82d5cf	query_relative	query_relative
hard::hard_role_flip_076	hard_query_conditioned	hard_role_flip_076	hard_role_flip	L4	mobile crash triage	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	f7fbe39c50258933779012d070b567a9d4783f18f9012503a9b13f47b83d3093;d6bbb4c1fc1eaf1d3d47c7226ff7160f5a874fac134a2751fc193d418333a943	query_relative	query_relative
hard::hard_role_flip_077	hard_query_conditioned	hard_role_flip_077	hard_role_flip	L4	mobile crash triage	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	61e1f106ad87d0ddd9fd20f9f1a716c2ce2fa770fdfd189d6d48d7e8f5af10f7;29055ec7e377fbe27c8ce7813da7268ae78e80441eb9ad6ba558aa328499e81a	query_relative	query_relative
hard::hard_role_flip_078	hard_query_conditioned	hard_role_flip_078	hard_role_flip	L3	mobile crash triage	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	c5413e65df2206974195d076d701c0004beaf7253f90aa3ba89ec461e0153c7d;d8570c1b3f215cd271fcae07988fe1201f3df6a0a3dcc6f726adf8e7e3f6ea71	query_relative	query_relative
hard::hard_role_flip_079	hard_query_conditioned	hard_role_flip_079	hard_role_flip	L3	mobile crash triage	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	68165e7b834f682808730d40b649b2684a29a742b772fc6dc9bc9939fbee62c3;6aa4ec8712fd7bb573b5df952a19f4a901e3269a97ae8a185efc1d2d0729b632	query_relative	query_relative
hard::hard_role_flip_080	hard_query_conditioned	hard_role_flip_080	hard_role_flip	L4	mobile crash triage	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	081c273e5508baded88165bc63b19c59efdb8e10e755bf9acd58b42e1630e9a0;4fe0f21eaaffff84859d54d70f189c8b5e8b4c060eb6711bbf5a3e049bb1cc6c	query_relative	query_relative
hard::hard_role_flip_081	hard_query_conditioned	hard_role_flip_081	hard_role_flip	L3	mobile crash triage	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	2554dbfc1358d57f0a2475f93af5b9ccded77b571bcd281ddf9d93a795116b45;7fb73d99fa61600f1895da50924f465c19bca4a8320f22ded5be3a8bb59b9b36	query_relative	query_relative
hard::hard_role_flip_082	hard_query_conditioned	hard_role_flip_082	hard_role_flip	L4	mobile crash triage	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	49ba962ca99ff6a240bc19726fc3430f58ca1b3ada5c8415c05a4b58a492d81f;af81956ab3041f6ce753ed6cd23e8214eb38e12e52136885cae059b7630fcdd2	query_relative	query_relative
hard::hard_role_flip_083	hard_query_conditioned	hard_role_flip_083	hard_role_flip	L3	mobile crash triage	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	37ce78dfa28e3c5f0d0a92709a4e85b24af4fe82ed0b21e47953d67980c8f271;3ec88b3c756839abae33d5cc294587a2e6835a5cc78920861461a2aae36a05e8	query_relative	query_relative
hard::hard_role_flip_084	hard_query_conditioned	hard_role_flip_084	hard_role_flip	L4	privacy request handling	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	bb2ebdd79335594c9c1bf9c406639f8c4b89e8e69c98f4fa6418908352000ba3;145a5e441dfaec7968357b66fb642a6795ca0e01fbe3b6f36bbbe61c63f023c4	query_relative	query_relative
hard::hard_role_flip_085	hard_query_conditioned	hard_role_flip_085	hard_role_flip	L4	privacy request handling	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	bb874c2a4623c283a26f67395377d9d231295fae1edfc129468478fa1145d264;61c95c73483cec63231e85318ca9d9bf0dc80c19760973bfe48d5b3ee859c7f4	query_relative	query_relative
hard::hard_role_flip_086	hard_query_conditioned	hard_role_flip_086	hard_role_flip	L4	privacy request handling	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	786ae91a2a002d04142b1ad86e8b300a1d6a12fd2f8eacbc06fd6d4fac347aa8;f103922d852f7259b9e6549b3042df19158426c2ba8ffc6504f83bfdcabf8a8b	query_relative	query_relative
hard::hard_role_flip_087	hard_query_conditioned	hard_role_flip_087	hard_role_flip	L3	privacy request handling	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	ff6d0013b636a73654040329a617600565a77c6ee23f2182ba674d50182eb6aa;4dd137fe799e722d26250e60bab2fc902781dfe3b01a0115ba4033b4c147eb9a	query_relative	query_relative
hard::hard_role_flip_088	hard_query_conditioned	hard_role_flip_088	hard_role_flip	L3	privacy request handling	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	d7e4dad5b34c640daf43569add13320c99fff30dc2b0962a17aeeb4a8b695018;2443e67a361bd8b7aa5e080ffe13fa8fcb3286feccb9655526f5760f6516d2ae	query_relative	query_relative
hard::hard_role_flip_089	hard_query_conditioned	hard_role_flip_089	hard_role_flip	L4	privacy request handling	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	5e13ea360bfab87dd49ef9021147c9b0cd8cb706993bac2c9fcd3ce63a5454b3;6ea8200c8acbb5b5e6dd997ef4a6df26ad58686a59cde543e9934f466029f768	query_relative	query_relative
hard::hard_role_flip_090	hard_query_conditioned	hard_role_flip_090	hard_role_flip	L3	privacy request handling	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	4fa17cb922793b430a252ff652c5d12f5ef194ff7013a8b8016b9c59ce64ba52;961f88ce8b8d9429107300bd50e388b0aad1cc82275000fdb82de8a40865c02b	query_relative	query_relative
hard::hard_role_flip_091	hard_query_conditioned	hard_role_flip_091	hard_role_flip	L4	privacy request handling	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	899751a2cdebfd5f0b3262c298c473875dc1ebcf3be33736c42da4340cbf5f33;64adde304ec0470df31cdf204319b5af7a7dcc10427656ad8c7ffb2058b614b7	query_relative	query_relative
hard::hard_role_flip_092	hard_query_conditioned	hard_role_flip_092	hard_role_flip	L3	privacy request handling	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	afa1af6140aed5c759db9ba16be851306ab15ec56bd044c1cbb5c7bf1e7f3ab2;b95ead21f5bb1adbfc33a182fea9119052ef3048f0f4cb3e0e271c127723c5a6	query_relative	query_relative
hard::hard_role_flip_093	hard_query_conditioned	hard_role_flip_093	hard_role_flip	L4	ad campaign analysis	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	46ff5fb963a5ad62aa09bc68632f9b27e598da9a1c50a953313d592cbedd71e3;52ecbfd8feaeb5d931a2f42fd4eab22571f58239ecaebf8f6681ca1d2515a459	query_relative	query_relative
hard::hard_role_flip_094	hard_query_conditioned	hard_role_flip_094	hard_role_flip	L4	ad campaign analysis	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	60a9ecd66148df2bbc18acac1535af416a87cd36da8ea96667d012928983e146;527d49dc94fc51124891badd36323bfaa28b36e8c92fc62204dbf6675e8a9525	query_relative	query_relative
hard::hard_role_flip_095	hard_query_conditioned	hard_role_flip_095	hard_role_flip	L4	ad campaign analysis	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	fee26e985ce15310428cfe6753e0f2c5263d21cd29408c809a78ac77b42daa49;156645a683a5ecd3fb5e8447fa7e4c0d77d3099999b60f176ba8e668cd8cea33	query_relative	query_relative
hard::hard_role_flip_096	hard_query_conditioned	hard_role_flip_096	hard_role_flip	L3	ad campaign analysis	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	9f26a83f4e8803cc619a75aa601ab9f1831422a9090193e721a68cb8a976dda7;94290439a99b5112f5fcafc50781fc30fdcd9506599baf233fca4f55c2b84aaa	query_relative	query_relative
hard::hard_role_flip_097	hard_query_conditioned	hard_role_flip_097	hard_role_flip	L3	ad campaign analysis	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	ba6225b3e84a9854ae40c53fda0cc8e777ce0ac96c003a4e5ba316d80a8786bd;66c4ebd77d2cefe785cc418424fabae1de88cf768aa4071620bff352d5e636dc	query_relative	query_relative
hard::hard_role_flip_098	hard_query_conditioned	hard_role_flip_098	hard_role_flip	L4	ad campaign analysis	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	37aa74149d3635138b8f841947b38c35d00a0041b0954b5de59bdb0bf18af34b;138de8c2eef676626f7db119d7c04e9887bf9ef47a8ae39e8631efd8b2cd372f	query_relative	query_relative
hard::hard_role_flip_099	hard_query_conditioned	hard_role_flip_099	hard_role_flip	L3	ad campaign analysis	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	dce5c3c84d9696cd7a442734e64acb0af3a4342d014a53ce02f3340f45faf20f;4edc1c63e399eacc5ef75c7b613917b760ebd8bed515bf887302b4b56301be94	query_relative	query_relative
hard::hard_role_flip_100	hard_query_conditioned	hard_role_flip_100	hard_role_flip	L4	ad campaign analysis	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	ee677e7447e667f40e5e42c67e77e677ecd76d418a59885831f6b67a7ad79bf4;f85cda86878b182d3f529769046c37d67143149ec93849fd35900442776d2221	query_relative	query_relative
hard::hard_role_flip_101	hard_query_conditioned	hard_role_flip_101	hard_role_flip	L3	ad campaign analysis	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	692ab3f8a55c47dd491fd560a3d8429e41c6959549744b55288c24686b0731ba;fca4b6c81978b71b39f2e6ec65331e325f3673f9c630285e81c1f3e018de6e9c	query_relative	query_relative
hard::hard_role_flip_102	hard_query_conditioned	hard_role_flip_102	hard_role_flip	L4	robot task replay	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	79e7d27e07d95e4951f10af06c4df85b532d33e9059fda2ced7f14e33ad2b8fe;64168763d23b54983e8a7c2f0d3b2a2dac2e32d69c480b3b8737249c8eeacb5b	query_relative	query_relative
hard::hard_role_flip_103	hard_query_conditioned	hard_role_flip_103	hard_role_flip	L4	robot task replay	hard	2	hard_role_flip_pool	query_relative	query_relative	yes	pass	blind_gate_pass	none	48eb253f7e5f31fe177b62c0e5630a37dfd58bbaec14ca299969b19c119926eb;974f7351419e6c19bbf99916a2b3ba845cac68d3a2ca76dbbec7291a29ad2fd9	query_relative	query_relative
