method_id	method_label	stratum	resolver	query_id	helpful_id	risk_id	source_path	bounded_top20	ranked_count	selected_count	helpful_rank_before	risk_rank_before	helpful_rank_after	risk_rank_after	recall_at_3_before	recall_at_3_after	hsr_at_3_before	hsr_at_3_after	ndcg_at_3_before	ndcg_at_3_after	cleanhit_at_3_before	cleanhit_at_3_after	recall_at_5_before	recall_at_5_after	hsr_at_5_before	hsr_at_5_after	ndcg_at_5_before	ndcg_at_5_after	cleanhit_at_5_before	cleanhit_at_5_after
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_092::q1	hard_role_flip_092::A	hard_role_flip_092::B	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	5		5		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.38685280723454163	0.38685280723454163	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_092::q2	hard_role_flip_092::B	hard_role_flip_092::A	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1	2	1	2	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_093::q1	hard_role_flip_093::B	hard_role_flip_093::A	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	3	7	3	7	1.0	1.0	0.0	0.0	0.5	0.5	1.0	1.0	1.0	1.0	0.0	0.0	0.5	0.5	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_093::q2	hard_role_flip_093::A	hard_role_flip_093::B	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1		1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_094::q1	hard_role_flip_094::A	hard_role_flip_094::B	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1		1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_094::q2	hard_role_flip_094::B	hard_role_flip_094::A	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1	6	1	6	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_095::q1	hard_role_flip_095::B	hard_role_flip_095::A	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	2		2		1.0	1.0	0.0	0.0	0.6309297535714575	0.6309297535714575	1.0	1.0	1.0	1.0	0.0	0.0	0.6309297535714575	0.6309297535714575	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_095::q2	hard_role_flip_095::A	hard_role_flip_095::B	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1		1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_096::q1	hard_role_flip_096::A	hard_role_flip_096::B	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1	6	1	6	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_096::q2	hard_role_flip_096::B	hard_role_flip_096::A	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1		1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_097::q1	hard_role_flip_097::B	hard_role_flip_097::A	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1		1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_097::q2	hard_role_flip_097::A	hard_role_flip_097::B	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1	7	1	7	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_098::q1	hard_role_flip_098::A	hard_role_flip_098::B	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1		1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_098::q2	hard_role_flip_098::B	hard_role_flip_098::A	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1		1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_099::q1	hard_role_flip_099::B	hard_role_flip_099::A	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1		1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_099::q2	hard_role_flip_099::A	hard_role_flip_099::B	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1		1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_100::q1	hard_role_flip_100::A	hard_role_flip_100::B	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1		1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_100::q2	hard_role_flip_100::B	hard_role_flip_100::A	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	2		2		1.0	1.0	0.0	0.0	0.6309297535714575	0.6309297535714575	1.0	1.0	1.0	1.0	0.0	0.0	0.6309297535714575	0.6309297535714575	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_101::q1	hard_role_flip_101::B	hard_role_flip_101::A	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	4		4		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.43067655807339306	0.43067655807339306	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_101::q2	hard_role_flip_101::A	hard_role_flip_101::B	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1	2	1	2	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_102::q1	hard_role_flip_102::A	hard_role_flip_102::B	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	2	15	2	15	1.0	1.0	0.0	0.0	0.6309297535714575	0.6309297535714575	1.0	1.0	1.0	1.0	0.0	0.0	0.6309297535714575	0.6309297535714575	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_102::q2	hard_role_flip_102::B	hard_role_flip_102::A	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1		1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_103::q1	hard_role_flip_103::B	hard_role_flip_103::A	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1		1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_103::q2	hard_role_flip_103::A	hard_role_flip_103::B	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	2	14	2	14	1.0	1.0	0.0	0.0	0.6309297535714575	0.6309297535714575	1.0	1.0	1.0	1.0	0.0	0.0	0.6309297535714575	0.6309297535714575	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_104::q1	hard_role_flip_104::A	hard_role_flip_104::B	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1	10	1	10	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_104::q2	hard_role_flip_104::B	hard_role_flip_104::A	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1	7	1	7	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_105::q1	hard_role_flip_105::B	hard_role_flip_105::A	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1		1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_105::q2	hard_role_flip_105::A	hard_role_flip_105::B	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1	13	1	13	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_106::q1	hard_role_flip_106::A	hard_role_flip_106::B	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1		1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_106::q2	hard_role_flip_106::B	hard_role_flip_106::A	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1	5	1	5	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_107::q1	hard_role_flip_107::B	hard_role_flip_107::A	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1	10	1	10	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_107::q2	hard_role_flip_107::A	hard_role_flip_107::B	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1	9	1	9	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_108::q1	hard_role_flip_108::A	hard_role_flip_108::B	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1		1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_108::q2	hard_role_flip_108::B	hard_role_flip_108::A	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1		1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_109::q1	hard_role_flip_109::B	hard_role_flip_109::A	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1	17	1	17	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_109::q2	hard_role_flip_109::A	hard_role_flip_109::B	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1		1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_110::q1	hard_role_flip_110::A	hard_role_flip_110::B	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	2	17	2	17	1.0	1.0	0.0	0.0	0.6309297535714575	0.6309297535714575	1.0	1.0	1.0	1.0	0.0	0.0	0.6309297535714575	0.6309297535714575	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_110::q2	hard_role_flip_110::B	hard_role_flip_110::A	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1	2	1	2	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_111::q1	hard_role_flip_111::B	hard_role_flip_111::A	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1	8	1	8	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_111::q2	hard_role_flip_111::A	hard_role_flip_111::B	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1	13	1	13	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_112::q1	hard_role_flip_112::A	hard_role_flip_112::B	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1		1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_112::q2	hard_role_flip_112::B	hard_role_flip_112::A	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1	4	1	4	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_113::q1	hard_role_flip_113::B	hard_role_flip_113::A	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1		1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_113::q2	hard_role_flip_113::A	hard_role_flip_113::B	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1	10	1	10	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_114::q1	hard_role_flip_114::A	hard_role_flip_114::B	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1	9	1	9	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_114::q2	hard_role_flip_114::B	hard_role_flip_114::A	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1	5	1	5	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_115::q1	hard_role_flip_115::B	hard_role_flip_115::A	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1	12	1	12	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_115::q2	hard_role_flip_115::A	hard_role_flip_115::B	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1	12	1	12	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_116::q1	hard_role_flip_116::A	hard_role_flip_116::B	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1	13	1	13	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_116::q2	hard_role_flip_116::B	hard_role_flip_116::A	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1	7	1	7	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_117::q1	hard_role_flip_117::B	hard_role_flip_117::A	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1		1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_117::q2	hard_role_flip_117::A	hard_role_flip_117::B	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1	15	1	15	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_118::q1	hard_role_flip_118::A	hard_role_flip_118::B	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1		1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_118::q2	hard_role_flip_118::B	hard_role_flip_118::A	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1	6	1	6	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_119::q1	hard_role_flip_119::B	hard_role_flip_119::A	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	4		4		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.43067655807339306	0.43067655807339306	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_119::q2	hard_role_flip_119::A	hard_role_flip_119::B	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1	5	1	5	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_120::q1	hard_role_flip_120::A	hard_role_flip_120::B	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	5	11	5	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.38685280723454163	0.38685280723454163	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_120::q2	hard_role_flip_120::B	hard_role_flip_120::A	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1		1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_121::q1	hard_role_flip_121::B	hard_role_flip_121::A	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1		1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_121::q2	hard_role_flip_121::A	hard_role_flip_121::B	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1	7	1	7	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_122::q1	hard_role_flip_122::A	hard_role_flip_122::B	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1		1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_122::q2	hard_role_flip_122::B	hard_role_flip_122::A	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1	9	1	9	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_123::q1	hard_role_flip_123::B	hard_role_flip_123::A	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1	6	1	6	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_123::q2	hard_role_flip_123::A	hard_role_flip_123::B	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1		1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_124::q1	hard_role_flip_124::A	hard_role_flip_124::B	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1		1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_124::q2	hard_role_flip_124::B	hard_role_flip_124::A	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1	9	1	9	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_125::q1	hard_role_flip_125::B	hard_role_flip_125::A	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1	11	1	11	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_125::q2	hard_role_flip_125::A	hard_role_flip_125::B	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1	13	1	13	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_126::q1	hard_role_flip_126::A	hard_role_flip_126::B	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1		1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_126::q2	hard_role_flip_126::B	hard_role_flip_126::A	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1		1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_127::q1	hard_role_flip_127::B	hard_role_flip_127::A	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	2		2		1.0	1.0	0.0	0.0	0.6309297535714575	0.6309297535714575	1.0	1.0	1.0	1.0	0.0	0.0	0.6309297535714575	0.6309297535714575	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_127::q2	hard_role_flip_127::A	hard_role_flip_127::B	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1		1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_128::q1	hard_role_flip_128::A	hard_role_flip_128::B	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	3	19	3	19	1.0	1.0	0.0	0.0	0.5	0.5	1.0	1.0	1.0	1.0	0.0	0.0	0.5	0.5	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_128::q2	hard_role_flip_128::B	hard_role_flip_128::A	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1	2	1	2	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_129::q1	hard_role_flip_129::B	hard_role_flip_129::A	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	4	12	4	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.43067655807339306	0.43067655807339306	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_129::q2	hard_role_flip_129::A	hard_role_flip_129::B	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1		1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_130::q1	hard_role_flip_130::A	hard_role_flip_130::B	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1		1		1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	metadata_title	hard::hard_role_flip_130::q2	hard_role_flip_130::B	hard_role_flip_130::A	fixed_rank_archive:r3_skill_embedding_reranker:hard	1	20	20	1	10	1	10	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
