method_id	method_label	stratum	query_id	helpful_id	risk_id	target_family	target_family_matches	source_path	selector_mode	ranked_count	selected_count	helpful_rank_before	risk_rank_before	helpful_rank_after	risk_rank_after	recall_at_3_before	hsr_at_3_before	ndcg_at_3_before	recall_at_3_after	hsr_at_3_after	ndcg_at_3_after	unmarked_same_family_pressure_at_3_before	unmarked_same_family_pressure_at_3_after	recall_at_5_before	hsr_at_5_before	ndcg_at_5_before	recall_at_5_after	hsr_at_5_after	ndcg_at_5_after	unmarked_same_family_pressure_at_5_before	unmarked_same_family_pressure_at_5_after	recall_at_20_before	hsr_at_20_before	ndcg_at_20_before	recall_at_20_after	hsr_at_20_after	ndcg_at_20_after	unmarked_same_family_pressure_at_20_before	unmarked_same_family_pressure_at_20_after
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_032::q1	hard_role_flip_032::B	hard_role_flip_032::A	family::hard::hard_role_flip_032	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	15	1	6	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_032::q2	hard_role_flip_032::A	hard_role_flip_032::B	family::hard::hard_role_flip_032	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	14	1	2	1		1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_033::q1	hard_role_flip_033::A	hard_role_flip_033::B	family::hard::hard_role_flip_033	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	16	1	2	1		1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_033::q2	hard_role_flip_033::B	hard_role_flip_033::A	family::hard::hard_role_flip_033	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	20	1		1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_034::q1	hard_role_flip_034::B	hard_role_flip_034::A	family::hard::hard_role_flip_034	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	11	1	2	1		1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_034::q2	hard_role_flip_034::A	hard_role_flip_034::B	family::hard::hard_role_flip_034	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	20	1		1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_035::q1	hard_role_flip_035::A	hard_role_flip_035::B	family::hard::hard_role_flip_035	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	12	1	3	1		1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_035::q2	hard_role_flip_035::B	hard_role_flip_035::A	family::hard::hard_role_flip_035	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	14	1	6	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_036::q1	hard_role_flip_036::B	hard_role_flip_036::A	family::hard::hard_role_flip_036	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	13	1	5	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_036::q2	hard_role_flip_036::A	hard_role_flip_036::B	family::hard::hard_role_flip_036	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	17	1		1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_037::q1	hard_role_flip_037::A	hard_role_flip_037::B	family::hard::hard_role_flip_037	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	17	1	2	1		1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_037::q2	hard_role_flip_037::B	hard_role_flip_037::A	family::hard::hard_role_flip_037	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	20	1		1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_038::q1	hard_role_flip_038::B	hard_role_flip_038::A	family::hard::hard_role_flip_038	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	20	1		1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_038::q2	hard_role_flip_038::A	hard_role_flip_038::B	family::hard::hard_role_flip_038	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	20	1		1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_039::q1	hard_role_flip_039::A	hard_role_flip_039::B	family::hard::hard_role_flip_039	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	12	1	3	1		1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_039::q2	hard_role_flip_039::B	hard_role_flip_039::A	family::hard::hard_role_flip_039	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	20	1		1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_040::q1	hard_role_flip_040::B	hard_role_flip_040::A	family::hard::hard_role_flip_040	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	11	1	6	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_040::q2	hard_role_flip_040::A	hard_role_flip_040::B	family::hard::hard_role_flip_040	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	17	1	3	1		1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_041::q1	hard_role_flip_041::A	hard_role_flip_041::B	family::hard::hard_role_flip_041	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	12	1	2	1		1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_041::q2	hard_role_flip_041::B	hard_role_flip_041::A	family::hard::hard_role_flip_041	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	15	1	2	1		1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_042::q1	hard_role_flip_042::B	hard_role_flip_042::A	family::hard::hard_role_flip_042	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	10	1	3	1		1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_042::q2	hard_role_flip_042::A	hard_role_flip_042::B	family::hard::hard_role_flip_042	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	15	1	2	1		1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_043::q1	hard_role_flip_043::A	hard_role_flip_043::B	family::hard::hard_role_flip_043	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	10	1	5	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_043::q2	hard_role_flip_043::B	hard_role_flip_043::A	family::hard::hard_role_flip_043	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	10	2	11	2		1.0	0.0	0.6309297535714575	1.0	0.0	0.6309297535714575	1.0	1.0	1.0	0.0	0.6309297535714575	1.0	0.0	0.6309297535714575	1.0	1.0	1.0	1.0	0.6309297535714575	1.0	0.0	0.6309297535714575	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_044::q1	hard_role_flip_044::B	hard_role_flip_044::A	family::hard::hard_role_flip_044	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	11	1	2	1		1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_044::q2	hard_role_flip_044::A	hard_role_flip_044::B	family::hard::hard_role_flip_044	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	19	1		1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_045::q1	hard_role_flip_045::A	hard_role_flip_045::B	family::hard::hard_role_flip_045	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	19	1	2	1		1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_045::q2	hard_role_flip_045::B	hard_role_flip_045::A	family::hard::hard_role_flip_045	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	13	1	5	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_046::q1	hard_role_flip_046::B	hard_role_flip_046::A	family::hard::hard_role_flip_046	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	20	2		2		1.0	0.0	0.6309297535714575	1.0	0.0	0.6309297535714575	1.0	1.0	1.0	0.0	0.6309297535714575	1.0	0.0	0.6309297535714575	1.0	1.0	1.0	0.0	0.6309297535714575	1.0	0.0	0.6309297535714575	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_046::q2	hard_role_flip_046::A	hard_role_flip_046::B	family::hard::hard_role_flip_046	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	20	16		16		0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.24465054211822604	1.0	0.0	0.24465054211822604	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_047::q1	hard_role_flip_047::A	hard_role_flip_047::B	family::hard::hard_role_flip_047	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	13	1		1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_047::q2	hard_role_flip_047::B	hard_role_flip_047::A	family::hard::hard_role_flip_047	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	20	1		1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_048::q1	hard_role_flip_048::A	hard_role_flip_048::B	family::hard::hard_role_flip_048	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	19	2	8	2		1.0	0.0	0.6309297535714575	1.0	0.0	0.6309297535714575	1.0	1.0	1.0	0.0	0.6309297535714575	1.0	0.0	0.6309297535714575	1.0	1.0	1.0	1.0	0.6309297535714575	1.0	0.0	0.6309297535714575	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_048::q2	hard_role_flip_048::B	hard_role_flip_048::A	family::hard::hard_role_flip_048	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	17	1		1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_049::q1	hard_role_flip_049::B	hard_role_flip_049::A	family::hard::hard_role_flip_049	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	19	1		1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_049::q2	hard_role_flip_049::A	hard_role_flip_049::B	family::hard::hard_role_flip_049	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	14	2	10	2		1.0	0.0	0.6309297535714575	1.0	0.0	0.6309297535714575	1.0	1.0	1.0	0.0	0.6309297535714575	1.0	0.0	0.6309297535714575	1.0	1.0	1.0	1.0	0.6309297535714575	1.0	0.0	0.6309297535714575	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_050::q1	hard_role_flip_050::A	hard_role_flip_050::B	family::hard::hard_role_flip_050	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	20	1		1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_050::q2	hard_role_flip_050::B	hard_role_flip_050::A	family::hard::hard_role_flip_050	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	18	1	4	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_051::q1	hard_role_flip_051::B	hard_role_flip_051::A	family::hard::hard_role_flip_051	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	18	1		1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_051::q2	hard_role_flip_051::A	hard_role_flip_051::B	family::hard::hard_role_flip_051	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	18	1		1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_052::q1	hard_role_flip_052::A	hard_role_flip_052::B	family::hard::hard_role_flip_052	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	20	1		1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_052::q2	hard_role_flip_052::B	hard_role_flip_052::A	family::hard::hard_role_flip_052	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	17	1	7	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_053::q1	hard_role_flip_053::B	hard_role_flip_053::A	family::hard::hard_role_flip_053	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	20	1		1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_053::q2	hard_role_flip_053::A	hard_role_flip_053::B	family::hard::hard_role_flip_053	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	20	1		1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_054::q1	hard_role_flip_054::A	hard_role_flip_054::B	family::hard::hard_role_flip_054	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	20	1		1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_054::q2	hard_role_flip_054::B	hard_role_flip_054::A	family::hard::hard_role_flip_054	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	18	1		1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_055::q1	hard_role_flip_055::B	hard_role_flip_055::A	family::hard::hard_role_flip_055	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	17	1		1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_055::q2	hard_role_flip_055::A	hard_role_flip_055::B	family::hard::hard_role_flip_055	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	17	1		1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_056::q1	hard_role_flip_056::A	hard_role_flip_056::B	family::hard::hard_role_flip_056	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	20	4		4		0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.43067655807339306	1.0	0.0	0.43067655807339306	1.0	1.0	1.0	0.0	0.43067655807339306	1.0	0.0	0.43067655807339306	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_056::q2	hard_role_flip_056::B	hard_role_flip_056::A	family::hard::hard_role_flip_056	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	12	1	2	1		1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_057::q1	hard_role_flip_057::B	hard_role_flip_057::A	family::hard::hard_role_flip_057	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	19	1	5	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_057::q2	hard_role_flip_057::A	hard_role_flip_057::B	family::hard::hard_role_flip_057	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	20	1		1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_058::q1	hard_role_flip_058::A	hard_role_flip_058::B	family::hard::hard_role_flip_058	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	20	1		1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_058::q2	hard_role_flip_058::B	hard_role_flip_058::A	family::hard::hard_role_flip_058	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	15	2		2		1.0	0.0	0.6309297535714575	1.0	0.0	0.6309297535714575	1.0	1.0	1.0	0.0	0.6309297535714575	1.0	0.0	0.6309297535714575	1.0	1.0	1.0	0.0	0.6309297535714575	1.0	0.0	0.6309297535714575	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_059::q1	hard_role_flip_059::B	hard_role_flip_059::A	family::hard::hard_role_flip_059	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	20	1		1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_059::q2	hard_role_flip_059::A	hard_role_flip_059::B	family::hard::hard_role_flip_059	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	16	1	12	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_060::q1	hard_role_flip_060::A	hard_role_flip_060::B	family::hard::hard_role_flip_060	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	19	1		1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_060::q2	hard_role_flip_060::B	hard_role_flip_060::A	family::hard::hard_role_flip_060	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	17	1	9	1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
r3_skill_embedding_reranker	R3-Skill	hard	hard::hard_role_flip_061::q1	hard_role_flip_061::B	hard_role_flip_061::A	family::hard::hard_role_flip_061	1	fixed_rank_archive:r3_skill_embedding_reranker:hard	released_family_top20_bounded	20	20	1		1		1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
