method_id	query_case_id	rank	candidate_id	score	candidate_role
bge_m3_bge_reranker	hard::hard_role_flip_242::q2	17	hard_role_flip_231::B	-5.1414079666137695	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_242::q2	18	hard_role_flip_096::A	-6.431713104248047	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_242::q2	19	hard_role_flip_492::A	-6.49394416809082	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_242::q2	20	hard_role_flip_357::B	-7.650273323059082	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_243::q1	1	hard_role_flip_243::B	2.7127573490142822	helpful
bge_m3_bge_reranker	hard::hard_role_flip_243::q1	2	hard_role_flip_240::A	-1.1167333126068115	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_243::q1	3	hard_role_flip_240::B	-1.5981141328811646	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_243::q1	4	hard_role_flip_243::A	-1.6412973403930664	risk
bge_m3_bge_reranker	hard::hard_role_flip_243::q1	5	hard_role_flip_237::A	-1.6698817014694214	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_243::q1	6	hard_role_flip_238::A	-2.0321249961853027	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_243::q1	7	hard_role_flip_241::B	-2.185838222503662	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_243::q1	8	hard_role_flip_030::A	-2.1968207359313965	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_243::q1	9	hard_role_flip_244::A	-2.240650177001953	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_243::q1	10	hard_role_flip_244::B	-2.581388473510742	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_243::q1	11	hard_role_flip_239::B	-2.685817003250122	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_243::q1	12	hard_role_flip_238::B	-2.919041156768799	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_243::q1	13	hard_role_flip_241::A	-3.015089511871338	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_243::q1	14	hard_role_flip_245::A	-3.0277273654937744	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_243::q1	15	hard_role_flip_239::A	-3.286968231201172	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_243::q1	16	hard_role_flip_242::B	-3.407651424407959	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_243::q1	17	hard_role_flip_245::B	-3.4502687454223633	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_243::q1	18	hard_role_flip_242::A	-3.6136693954467773	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_243::q1	19	hard_role_flip_181::B	-7.136170387268066	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_243::q1	20	hard_role_flip_496::A	-7.63179349899292	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_243::q2	1	hard_role_flip_243::A	4.206254005432129	helpful
bge_m3_bge_reranker	hard::hard_role_flip_243::q2	2	hard_role_flip_241::A	1.1266627311706543	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_243::q2	3	hard_role_flip_240::B	0.8090949654579163	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_243::q2	4	hard_role_flip_237::A	0.574840784072876	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_243::q2	5	hard_role_flip_244::B	-0.05112329125404358	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_243::q2	6	hard_role_flip_241::B	-0.31257954239845276	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_243::q2	7	hard_role_flip_244::A	-0.3718434274196625	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_243::q2	8	hard_role_flip_245::B	-0.5346534252166748	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_243::q2	9	hard_role_flip_238::B	-0.5850410461425781	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_243::q2	10	hard_role_flip_238::A	-0.6171958446502686	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_243::q2	11	hard_role_flip_242::A	-1.5728446245193481	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_243::q2	12	hard_role_flip_240::A	-2.3747241497039795	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_243::q2	13	hard_role_flip_245::A	-2.4903483390808105	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_243::q2	14	hard_role_flip_239::A	-2.5209789276123047	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_243::q2	15	hard_role_flip_243::B	-2.5505151748657227	risk
bge_m3_bge_reranker	hard::hard_role_flip_243::q2	16	hard_role_flip_242::B	-2.7224111557006836	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_243::q2	17	hard_role_flip_239::B	-2.7952401638031006	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_243::q2	18	hard_role_flip_237::B	-2.8969950675964355	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_243::q2	19	hard_role_flip_030::B	-3.1403727531433105	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_243::q2	20	hard_role_flip_329::A	-9.852785110473633	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_244::q1	1	hard_role_flip_244::A	4.074646472930908	helpful
bge_m3_bge_reranker	hard::hard_role_flip_244::q1	2	hard_role_flip_235::B	0.20190630853176117	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_244::q1	3	hard_role_flip_496::A	-0.2593875229358673	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_244::q1	4	hard_role_flip_238::B	-1.902815818786621	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_244::q1	5	hard_role_flip_241::B	-1.9674254655838013	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_244::q1	6	hard_role_flip_238::A	-2.0814685821533203	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_244::q1	7	hard_role_flip_244::B	-2.419238805770874	risk
bge_m3_bge_reranker	hard::hard_role_flip_244::q1	8	hard_role_flip_241::A	-2.499018669128418	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_244::q1	9	hard_role_flip_237::B	-2.550062894821167	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_244::q1	10	hard_role_flip_240::B	-2.6663594245910645	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_244::q1	11	hard_role_flip_242::A	-2.963984251022339	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_244::q1	12	hard_role_flip_243::B	-2.976860523223877	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_244::q1	13	hard_role_flip_237::A	-2.985825300216675	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_244::q1	14	hard_role_flip_243::A	-3.110913038253784	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_244::q1	15	hard_role_flip_240::A	-3.126915693283081	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_244::q1	16	hard_role_flip_242::B	-3.329575538635254	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_244::q1	17	hard_role_flip_239::A	-3.3971142768859863	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_244::q1	18	hard_role_flip_245::B	-3.3987607955932617	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_244::q1	19	hard_role_flip_239::B	-3.4152283668518066	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_244::q1	20	hard_role_flip_245::A	-3.4979891777038574	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_244::q2	1	hard_role_flip_244::B	3.4549217224121094	helpful
bge_m3_bge_reranker	hard::hard_role_flip_244::q2	2	hard_role_flip_496::B	1.0184073448181152	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_244::q2	3	hard_role_flip_242::B	-0.8000591397285461	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_244::q2	4	hard_role_flip_245::A	-0.8556371927261353	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_244::q2	5	hard_role_flip_239::A	-0.9818803668022156	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_244::q2	6	hard_role_flip_239::B	-1.022879719734192	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_244::q2	7	hard_role_flip_245::B	-1.0675885677337646	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_244::q2	8	hard_role_flip_242::A	-1.2290189266204834	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_244::q2	9	hard_role_flip_243::B	-1.383407473564148	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_244::q2	10	hard_role_flip_244::A	-1.8227595090866089	risk
bge_m3_bge_reranker	hard::hard_role_flip_244::q2	11	hard_role_flip_240::A	-2.1727914810180664	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_244::q2	12	hard_role_flip_238::A	-2.246455669403076	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_244::q2	13	hard_role_flip_238::B	-2.3847498893737793	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_244::q2	14	hard_role_flip_241::B	-2.4127235412597656	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_244::q2	15	hard_role_flip_241::A	-2.6122584342956543	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_244::q2	16	hard_role_flip_240::B	-2.7161898612976074	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_244::q2	17	hard_role_flip_243::A	-2.887071132659912	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_244::q2	18	hard_role_flip_237::A	-3.008118152618408	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_244::q2	19	hard_role_flip_030::A	-3.268662214279175	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_244::q2	20	hard_role_flip_030::B	-3.351642608642578	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_245::q1	1	hard_role_flip_245::B	2.9283323287963867	helpful
bge_m3_bge_reranker	hard::hard_role_flip_245::q1	2	hard_role_flip_065::B	1.1464611291885376	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_245::q1	3	hard_role_flip_335::B	1.1459230184555054	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_245::q1	4	hard_role_flip_254::A	1.0717971324920654	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_245::q1	5	hard_role_flip_128::A	1.0537142753601074	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_245::q1	6	hard_role_flip_119::B	1.0199967622756958	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_245::q1	7	hard_role_flip_470::A	0.9604622721672058	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_245::q1	8	hard_role_flip_236::A	0.9504491090774536	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_245::q1	9	hard_role_flip_362::A	0.7698496580123901	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_245::q1	10	hard_role_flip_227::B	0.5787588953971863	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_245::q1	11	hard_role_flip_425::B	0.4420138895511627	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_245::q1	12	hard_role_flip_242::A	-1.3606235980987549	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_245::q1	13	hard_role_flip_241::B	-1.703804612159729	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_245::q1	14	hard_role_flip_238::B	-1.8529824018478394	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_245::q1	15	hard_role_flip_238::A	-2.029158592224121	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_245::q1	16	hard_role_flip_244::B	-2.210968255996704	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_245::q1	17	hard_role_flip_241::A	-2.2802765369415283	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_245::q1	18	hard_role_flip_243::A	-2.3417916297912598	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_245::q1	19	hard_role_flip_240::A	-2.470241069793701	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_245::q1	20	hard_role_flip_244::A	-2.5117335319519043	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_245::q2	1	hard_role_flip_245::A	0.7017161250114441	helpful
bge_m3_bge_reranker	hard::hard_role_flip_245::q2	2	hard_role_flip_245::B	-0.41742655634880066	risk
bge_m3_bge_reranker	hard::hard_role_flip_245::q2	3	hard_role_flip_237::A	-0.9520066380500793	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_245::q2	4	hard_role_flip_244::B	-1.2392783164978027	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_245::q2	5	hard_role_flip_241::B	-2.1499814987182617	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_245::q2	6	hard_role_flip_238::B	-2.202028274536133	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_245::q2	7	hard_role_flip_238::A	-2.29459285736084	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_245::q2	8	hard_role_flip_242::B	-2.342041015625	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_245::q2	9	hard_role_flip_240::A	-2.4007296562194824	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_245::q2	10	hard_role_flip_239::B	-2.4480600357055664	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_245::q2	11	hard_role_flip_244::A	-2.496473789215088	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_245::q2	12	hard_role_flip_240::B	-2.5065174102783203	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_245::q2	13	hard_role_flip_239::A	-2.542323589324951	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_245::q2	14	hard_role_flip_243::A	-2.6219444274902344	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_245::q2	15	hard_role_flip_241::A	-2.631756544113159	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_245::q2	16	hard_role_flip_242::A	-2.812717914581299	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_245::q2	17	hard_role_flip_243::B	-2.963122844696045	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_245::q2	18	hard_role_flip_335::A	-5.327922821044922	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_245::q2	19	hard_role_flip_236::A	-5.410022258758545	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_245::q2	20	hard_role_flip_335::B	-5.944826126098633	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_246::q1	1	hard_role_flip_246::A	3.338151454925537	helpful
bge_m3_bge_reranker	hard::hard_role_flip_246::q1	2	hard_role_flip_249::A	2.8236594200134277	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_246::q1	3	hard_role_flip_249::B	2.8208281993865967	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_246::q1	4	hard_role_flip_246::B	2.514420509338379	risk
bge_m3_bge_reranker	hard::hard_role_flip_246::q1	5	hard_role_flip_252::B	2.4266648292541504	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_246::q1	6	hard_role_flip_252::A	2.287914276123047	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_246::q1	7	hard_role_flip_250::B	0.24262072145938873	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_246::q1	8	hard_role_flip_253::B	0.09640923887491226	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_246::q1	9	hard_role_flip_250::A	-0.6204568147659302	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_246::q1	10	hard_role_flip_247::A	-1.1701178550720215	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_246::q1	11	hard_role_flip_251::B	-1.386343240737915	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_246::q1	12	hard_role_flip_247::B	-1.4981533288955688	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_246::q1	13	hard_role_flip_253::A	-1.5395759344100952	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_246::q1	14	hard_role_flip_254::A	-1.563567876815796	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_246::q1	15	hard_role_flip_248::B	-1.6578389406204224	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_246::q1	16	hard_role_flip_248::A	-1.9701712131500244	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_246::q1	17	hard_role_flip_254::B	-1.9893097877502441	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_246::q1	18	hard_role_flip_251::A	-2.1636414527893066	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_246::q1	19	hard_role_flip_031::A	-2.753453016281128	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_246::q1	20	hard_role_flip_353::B	-6.99293327331543	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_246::q2	1	hard_role_flip_246::B	1.4419206380844116	helpful
bge_m3_bge_reranker	hard::hard_role_flip_246::q2	2	hard_role_flip_253::A	0.44283226132392883	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_246::q2	3	hard_role_flip_250::A	0.12763118743896484	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_246::q2	4	hard_role_flip_250::B	-0.007298355922102928	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_246::q2	5	hard_role_flip_253::B	-0.3323238492012024	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_246::q2	6	hard_role_flip_249::A	-0.3539124131202698	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_246::q2	7	hard_role_flip_247::A	-0.61940598487854	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_246::q2	8	hard_role_flip_247::B	-0.825922966003418	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_246::q2	9	hard_role_flip_248::B	-1.0711040496826172	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_246::q2	10	hard_role_flip_254::A	-1.2009305953979492	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_246::q2	11	hard_role_flip_249::B	-1.3198210000991821	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_246::q2	12	hard_role_flip_254::B	-1.3309094905853271	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_246::q2	13	hard_role_flip_251::B	-1.4049376249313354	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_246::q2	14	hard_role_flip_251::A	-1.5065414905548096	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_246::q2	15	hard_role_flip_248::A	-1.6231586933135986	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_246::q2	16	hard_role_flip_252::A	-1.7927556037902832	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_246::q2	17	hard_role_flip_252::B	-1.959639549255371	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_246::q2	18	hard_role_flip_246::A	-1.9699732065200806	risk
bge_m3_bge_reranker	hard::hard_role_flip_246::q2	19	hard_role_flip_031::A	-2.086035966873169	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_246::q2	20	hard_role_flip_352::A	-6.934681415557861	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_247::q1	1	hard_role_flip_247::B	1.683859944343567	helpful
bge_m3_bge_reranker	hard::hard_role_flip_247::q1	2	hard_role_flip_248::A	-0.09869333356618881	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_247::q1	3	hard_role_flip_248::B	-0.14142894744873047	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_247::q1	4	hard_role_flip_251::A	-0.24338451027870178	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_247::q1	5	hard_role_flip_251::B	-0.32257890701293945	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_247::q1	6	hard_role_flip_254::A	-0.3699710965156555	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_247::q1	7	hard_role_flip_254::B	-0.3943362534046173	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_247::q1	8	hard_role_flip_252::A	-1.5046159029006958	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_247::q1	9	hard_role_flip_249::B	-1.584263563156128	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_247::q1	10	hard_role_flip_246::B	-1.8305039405822754	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_247::q1	11	hard_role_flip_249::A	-1.912951946258545	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_247::q1	12	hard_role_flip_246::A	-1.9135446548461914	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_247::q1	13	hard_role_flip_250::A	-2.061673402786255	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_247::q1	14	hard_role_flip_247::A	-2.0986971855163574	risk
bge_m3_bge_reranker	hard::hard_role_flip_247::q1	15	hard_role_flip_252::B	-2.1984729766845703	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_247::q1	16	hard_role_flip_253::B	-2.741081476211548	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_247::q1	17	hard_role_flip_253::A	-2.7855379581451416	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_247::q1	18	hard_role_flip_400::A	-2.7950148582458496	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_247::q1	19	hard_role_flip_250::B	-2.852491617202759	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_247::q1	20	hard_role_flip_283::B	-3.2533674240112305	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_247::q2	1	hard_role_flip_248::B	1.6630029678344727	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_247::q2	2	hard_role_flip_247::A	-1.2303268909454346	helpful
bge_m3_bge_reranker	hard::hard_role_flip_247::q2	3	hard_role_flip_246::B	-2.520808458328247	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_247::q2	4	hard_role_flip_249::A	-2.5336952209472656	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_247::q2	5	hard_role_flip_254::A	-2.7593798637390137	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_247::q2	6	hard_role_flip_252::B	-2.8315482139587402	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_247::q2	7	hard_role_flip_250::B	-2.891472339630127	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_247::q2	8	hard_role_flip_251::B	-2.9290924072265625	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_247::q2	9	hard_role_flip_252::A	-2.940526247024536	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_247::q2	10	hard_role_flip_250::A	-3.0502967834472656	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_247::q2	11	hard_role_flip_031::A	-3.106389284133911	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_247::q2	12	hard_role_flip_249::B	-3.1278367042541504	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_247::q2	13	hard_role_flip_251::A	-3.1307461261749268	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_247::q2	14	hard_role_flip_248::A	-3.18792724609375	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_247::q2	15	hard_role_flip_254::B	-3.191112995147705	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_247::q2	16	hard_role_flip_246::A	-3.191938877105713	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_247::q2	17	hard_role_flip_247::B	-3.3827056884765625	risk
bge_m3_bge_reranker	hard::hard_role_flip_247::q2	18	hard_role_flip_253::B	-3.659933567047119	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_247::q2	19	hard_role_flip_253::A	-3.6916580200195312	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_247::q2	20	hard_role_flip_400::B	-8.02849006652832	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_248::q1	1	hard_role_flip_248::A	3.531393527984619	helpful
bge_m3_bge_reranker	hard::hard_role_flip_248::q1	2	hard_role_flip_252::A	0.6371618509292603	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_248::q1	3	hard_role_flip_254::A	-0.8061147332191467	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_248::q1	4	hard_role_flip_248::B	-0.816285252571106	risk
bge_m3_bge_reranker	hard::hard_role_flip_248::q1	5	hard_role_flip_254::B	-1.0108373165130615	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_248::q1	6	hard_role_flip_251::B	-1.0447824001312256	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_248::q1	7	hard_role_flip_251::A	-1.114609956741333	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_248::q1	8	hard_role_flip_031::B	-1.1984779834747314	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_248::q1	9	hard_role_flip_031::A	-1.2211556434631348	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_248::q1	10	hard_role_flip_250::A	-1.4043333530426025	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_248::q1	11	hard_role_flip_247::B	-1.4530613422393799	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_248::q1	12	hard_role_flip_249::B	-1.8780622482299805	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_248::q1	13	hard_role_flip_246::A	-1.8934351205825806	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_248::q1	14	hard_role_flip_247::A	-2.086965799331665	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_248::q1	15	hard_role_flip_253::A	-2.352503776550293	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_248::q1	16	hard_role_flip_249::A	-2.503232479095459	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_248::q1	17	hard_role_flip_253::B	-2.552412986755371	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_248::q1	18	hard_role_flip_246::B	-2.714560031890869	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_248::q1	19	hard_role_flip_252::B	-2.824069023132324	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_248::q1	20	hard_role_flip_250::B	-2.840974807739258	unlabeled_candidate
bge_m3_bge_reranker	hard::hard_role_flip_248::q2	1	hard_role_flip_248::B	0.9209029674530029	helpful
bge_m3_bge_reranker	hard::hard_role_flip_248::q2	2	hard_role_flip_247::A	-1.1725952625274658	unlabeled_candidate
