unit_id	stratum	difficulty_rung	domain	source_unit_id	query_case_count	blind_gate_status	oracle_gate_status	leakage_flag	role_flip	final_admission_status	judge_or_gate_surface	evidence_summary
hard::hard_role_flip_241	hard_role_flip	L3	product analytics funnel	hard_role_flip_241	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_242	hard_role_flip	L4	product analytics funnel	hard_role_flip_242	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_243	hard_role_flip	L3	product analytics funnel	hard_role_flip_243	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_244	hard_role_flip	L4	product analytics funnel	hard_role_flip_244	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_245	hard_role_flip	L3	product analytics funnel	hard_role_flip_245	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_246	hard_role_flip	L4	cloud cost analysis	hard_role_flip_246	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_247	hard_role_flip	L4	cloud cost analysis	hard_role_flip_247	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_248	hard_role_flip	L4	cloud cost analysis	hard_role_flip_248	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_249	hard_role_flip	L3	cloud cost analysis	hard_role_flip_249	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_250	hard_role_flip	L3	cloud cost analysis	hard_role_flip_250	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_251	hard_role_flip	L4	cloud cost analysis	hard_role_flip_251	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_252	hard_role_flip	L3	cloud cost analysis	hard_role_flip_252	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_253	hard_role_flip	L4	cloud cost analysis	hard_role_flip_253	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_254	hard_role_flip	L3	cloud cost analysis	hard_role_flip_254	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_255	hard_role_flip	L4	survey response analysis	hard_role_flip_255	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_256	hard_role_flip	L4	survey response analysis	hard_role_flip_256	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_257	hard_role_flip	L4	survey response analysis	hard_role_flip_257	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_258	hard_role_flip	L3	survey response analysis	hard_role_flip_258	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_259	hard_role_flip	L3	survey response analysis	hard_role_flip_259	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_260	hard_role_flip	L4	survey response analysis	hard_role_flip_260	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_261	hard_role_flip	L3	survey response analysis	hard_role_flip_261	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_262	hard_role_flip	L4	survey response analysis	hard_role_flip_262	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_263	hard_role_flip	L3	survey response analysis	hard_role_flip_263	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_264	hard_role_flip	L4	video moderation review	hard_role_flip_264	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_265	hard_role_flip	L4	video moderation review	hard_role_flip_265	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_266	hard_role_flip	L4	video moderation review	hard_role_flip_266	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_267	hard_role_flip	L3	video moderation review	hard_role_flip_267	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_268	hard_role_flip	L3	video moderation review	hard_role_flip_268	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_269	hard_role_flip	L4	video moderation review	hard_role_flip_269	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_270	hard_role_flip	L3	video moderation review	hard_role_flip_270	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_271	hard_role_flip	L4	video moderation review	hard_role_flip_271	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_272	hard_role_flip	L3	video moderation review	hard_role_flip_272	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_273	hard_role_flip	L4	network capacity planning	hard_role_flip_273	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_274	hard_role_flip	L4	network capacity planning	hard_role_flip_274	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_275	hard_role_flip	L4	network capacity planning	hard_role_flip_275	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_276	hard_role_flip	L3	network capacity planning	hard_role_flip_276	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_277	hard_role_flip	L3	network capacity planning	hard_role_flip_277	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_278	hard_role_flip	L4	network capacity planning	hard_role_flip_278	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_279	hard_role_flip	L3	network capacity planning	hard_role_flip_279	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_280	hard_role_flip	L4	network capacity planning	hard_role_flip_280	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_281	hard_role_flip	L3	network capacity planning	hard_role_flip_281	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_282	hard_role_flip	L4	HR compensation review	hard_role_flip_282	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_283	hard_role_flip	L4	HR compensation review	hard_role_flip_283	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_284	hard_role_flip	L4	HR compensation review	hard_role_flip_284	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_285	hard_role_flip	L3	HR compensation review	hard_role_flip_285	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_286	hard_role_flip	L3	HR compensation review	hard_role_flip_286	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_287	hard_role_flip	L4	HR compensation review	hard_role_flip_287	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_288	hard_role_flip	L3	HR compensation review	hard_role_flip_288	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_289	hard_role_flip	L4	HR compensation review	hard_role_flip_289	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_290	hard_role_flip	L3	HR compensation review	hard_role_flip_290	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_291	hard_role_flip	L4	insurance claim triage	hard_role_flip_291	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_292	hard_role_flip	L4	insurance claim triage	hard_role_flip_292	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_293	hard_role_flip	L4	insurance claim triage	hard_role_flip_293	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_294	hard_role_flip	L3	insurance claim triage	hard_role_flip_294	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_295	hard_role_flip	L3	insurance claim triage	hard_role_flip_295	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_296	hard_role_flip	L4	insurance claim triage	hard_role_flip_296	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_297	hard_role_flip	L3	insurance claim triage	hard_role_flip_297	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_298	hard_role_flip	L4	insurance claim triage	hard_role_flip_298	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_299	hard_role_flip	L3	insurance claim triage	hard_role_flip_299	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_300	hard_role_flip	L4	translation memory maintenance	hard_role_flip_300	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_301	hard_role_flip	L4	translation memory maintenance	hard_role_flip_301	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_302	hard_role_flip	L4	translation memory maintenance	hard_role_flip_302	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_303	hard_role_flip	L3	translation memory maintenance	hard_role_flip_303	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_304	hard_role_flip	L3	translation memory maintenance	hard_role_flip_304	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_305	hard_role_flip	L4	translation memory maintenance	hard_role_flip_305	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_306	hard_role_flip	L3	translation memory maintenance	hard_role_flip_306	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_307	hard_role_flip	L4	translation memory maintenance	hard_role_flip_307	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_308	hard_role_flip	L3	translation memory maintenance	hard_role_flip_308	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_309	hard_role_flip	L4	data quality incident	hard_role_flip_309	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_310	hard_role_flip	L4	data quality incident	hard_role_flip_310	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_311	hard_role_flip	L4	data quality incident	hard_role_flip_311	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_312	hard_role_flip	L3	data quality incident	hard_role_flip_312	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_313	hard_role_flip	L3	data quality incident	hard_role_flip_313	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_314	hard_role_flip	L4	data quality incident	hard_role_flip_314	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_315	hard_role_flip	L3	data quality incident	hard_role_flip_315	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_316	hard_role_flip	L4	data quality incident	hard_role_flip_316	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_317	hard_role_flip	L3	data quality incident	hard_role_flip_317	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_318	hard_role_flip	L4	search relevance evaluation	hard_role_flip_318	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_319	hard_role_flip	L4	search relevance evaluation	hard_role_flip_319	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_320	hard_role_flip	L4	search relevance evaluation	hard_role_flip_320	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_321	hard_role_flip	L3	search relevance evaluation	hard_role_flip_321	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_322	hard_role_flip	L3	search relevance evaluation	hard_role_flip_322	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_323	hard_role_flip	L4	search relevance evaluation	hard_role_flip_323	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_324	hard_role_flip	L3	search relevance evaluation	hard_role_flip_324	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_325	hard_role_flip	L4	search relevance evaluation	hard_role_flip_325	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_326	hard_role_flip	L3	search relevance evaluation	hard_role_flip_326	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_327	hard_role_flip	L4	procurement bid comparison	hard_role_flip_327	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_328	hard_role_flip	L4	procurement bid comparison	hard_role_flip_328	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_329	hard_role_flip	L4	procurement bid comparison	hard_role_flip_329	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_330	hard_role_flip	L3	procurement bid comparison	hard_role_flip_330	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_331	hard_role_flip	L3	procurement bid comparison	hard_role_flip_331	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_332	hard_role_flip	L4	procurement bid comparison	hard_role_flip_332	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_333	hard_role_flip	L3	procurement bid comparison	hard_role_flip_333	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_334	hard_role_flip	L4	procurement bid comparison	hard_role_flip_334	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_335	hard_role_flip	L3	procurement bid comparison	hard_role_flip_335	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
hard::hard_role_flip_336	hard_role_flip	L4	IoT sensor calibration	hard_role_flip_336	2	blind_gate_pass	pass	none	yes	admitted_after_blind_oracle_leakage_release_gates	blind/oracle gates plus local programmatic audits	blind/static-cue gate pass; query-aware oracle gate pass; local leakage/diversity pass; release-schema gate closed
