candidate_id	oracle_id	provenance_surface	domain	pattern_signature	query_1_expected_side	query_2_expected_side	query_1_target_mode	query_2_target_mode	skill_A_title	skill_B_title	skill_A_chars	skill_B_chars	length_ratio_max_over_min	heading_parity	title_purpose_static_cue_asymmetry	annotation_leak_terms	query_1_exact_title_anchor_A	query_1_exact_title_anchor_B	query_2_exact_title_anchor_A	query_2_exact_title_anchor_B	query_1_anchor_jaccard_A	query_1_anchor_jaccard_B	query_2_anchor_jaccard_A	query_2_anchor_jaccard_B	skill_A_sha256	skill_B_sha256	query_1_sha256	query_2_sha256
hard_role_flip_414	hard_oracle_367	full_naturalized_repair	medical claims coding	request form review || response transcript review	A	B	request form review	response transcript review	Medical Claims Coding - Request Form Review	Medical Claims Coding - Response Transcript Review	545	546	1.0018	yes			0	0	0	0	0.0	0.0	0.0	0.0	6669a4eb17f5670d0f284c8781487c54dbf50f682c0ef55303fbd84223c1e0d0	e51187365670d7584d59a9b54d1fc6ca7a25bb59b069b66cb9074e1c74c4eabf	69d733806a793f07fc1913e4ffbc33592f3be1aaa47c15870f44b94e0b6b4b59	3cf5cb7ec8d9579ab1c5126501fe7110512ada2b2fb8f4adfa117bcd990e5cc9
hard_role_flip_415	hard_oracle_368	full_naturalized_repair	medical claims coding	change memo procedure || inventory list procedure	B	A	inventory list procedure	change memo procedure	Medical Claims Coding - Change Memo Procedure	Medical Claims Coding - Inventory List Procedure	513	527	1.0273	yes			0	0	0	0	0.0	0.0	0.0588	0.0	6d397304b021ad30afa559624c2c1bb7ffc91d68d44474f58dae7954b2e39637	f700764c53fec87068813a5971c9d8dc40dc385e870d34df7c359c798f31dcdb	ce163f2ff878ef3444a3be60ada8dcc83de6cdceb7b36a807d916bd75fc89718	8ad59a31e1bc42392cb66fcb636c7efee48d2baab1ae07a938f0f38738543a53
hard_role_flip_416	hard_oracle_369	full_naturalized_repair	medical claims coding	guideline note || judgment table	A	B	judgment table	guideline note	Medical Claims Coding - Judgment Table Workflow	Medical Claims Coding - Guideline Note Workflow	562	537	1.0466	yes			0	0	0	0	0.0	0.0	0.0	0.0	99f2d4f88b53297fc0b77f7478f3d424bddab7e84ad631a93287ee2eb6633bb6	a5b6948bfd7bc6ff5c29cccf00e8c672b3bd4c61d9c17f1e20a8545ce7cd87d1	84fab04c405e8ca67e012e8a7ae93571dc85a54698314d945974c94aaa555881	63731888e9ea0788de42eef4c05ac5f5d058f39a0938862cb820736c1e30540e
hard_role_flip_417	hard_oracle_370	full_naturalized_repair	sales pipeline inspection	review note procedure || row export procedure	B	A	row export procedure	review note procedure	Sales Pipeline Inspection - Review Note Procedure	Sales Pipeline Inspection - Row Export Procedure	549	544	1.0092	yes			0	0	0	0	0.0	0.0	0.037	0.0	30a78aad42ca5f5ee862c6fefdda22471c4a6ba3c195af9900b5de0f2b8debe1	0ab87f1c878ce50183513af24224397e7d38d263e1ee54d4f2fde85ad5618cda	a2f4de843fdc171016ef82b7b62d6ff68cfb5852294e116fbd7b737092e50f2e	0803f802db780682de3dd330da838a5b631d22959e029b5b3faa3637e7431e70
hard_role_flip_418	hard_oracle_371	full_naturalized_repair	sales pipeline inspection	configuration sheet || runtime log	A	B	configuration sheet	runtime log	Sales Pipeline Inspection - Configuration Sheet Workflow	Sales Pipeline Inspection - Runtime Log Workflow	579	563	1.0284	yes			0	0	0	0	0.0	0.0	0.0	0.0	e60037eafaca7a36152ec7c65614d99b8b00da26bd8aaed9098506c24b8f8cb1	e9e4c3ee6706056dfb164012f9ba974c6fd00eb662ebb6e62ea1735a47d181b2	5bb9650b4d15b1bd11cb2cd6ca3345c03fa7ef54f42dadd44ffa9a6605407651	e61e8fc03a2b2e4f7e3841c8c5a895a93d90664e511cf29502ede2f17d8e3ef1
hard_role_flip_419	hard_oracle_372	full_naturalized_repair	sales pipeline inspection	observation trace review || source specification review	B	A	source specification review	observation trace review	Sales Pipeline Inspection - Observation Trace Review	Sales Pipeline Inspection - Source Specification Review	558	576	1.0323	yes			0	0	0	0	0.0	0.0	0.0	0.0	ce3a51b960627747b23056164394a819c3835cc2f868ae7225de2ec272f75400	5bd6f2fdcad0f0b8b3b29c5fbec391ec0df37f85e5d9f0fac0e147ca9dc82abe	332150389bf56662f6baa0e08b75ec4b5629e9b2dc10f0d9199256b1c60ff502	72721dc20d9f15d90596ee40fa6fed5a209d7c7608d9f5bbc607fde0dd7f7a0e
hard_role_flip_420	hard_oracle_373	full_naturalized_repair	sales pipeline inspection	case record procedure || policy rubric procedure	A	B	policy rubric procedure	case record procedure	Sales Pipeline Inspection - Policy Rubric Procedure	Sales Pipeline Inspection - Case Record Procedure	532	531	1.0019	yes			0	0	0	0	0.0	0.0	0.0	0.0	853c2277befbfec6272b3c1e84490f3f3bf394b0284a59db494903c3674aad99	c8c49fbf04a00a6fe24f122ea2292e9b9186488ca146427cf077fb3d1cd71ce1	013a25e27fd91fa7645782535a6d69b9154a73c5132f1e41518ae6b5e184a526	9018f1b7afa570a6f62b9184365c167db3b92143c1a23812056d11165f2e5d6f
hard_role_flip_421	hard_oracle_374	full_naturalized_repair	sales pipeline inspection	incident note || work plan	B	A	work plan	incident note	Sales Pipeline Inspection - Incident Note Workflow	Sales Pipeline Inspection - Work Plan Workflow	543	552	1.0166	yes			0	0	0	0	0.0	0.0625	0.0	0.0625	a446867f5748e413cdef7fc01d95c2bef2907cfac237a00c4710e23d66af7c22	7442a4f612d4d95900424ee64e4267a3d3ef5950e5d22fbc45a9947217d61ea5	a4842de61fe650c1a51656eca470e661cde696554453aebd3c3e392e51cf244c	a2c26329828d584353a27eb71435a300a609ebc9dbf448704f688fcf3ad4ff76
hard_role_flip_422	hard_oracle_375	full_naturalized_repair	sales pipeline inspection	calibration note review || measurement table review	A	B	measurement table review	calibration note review	Sales Pipeline Inspection - Measurement Table Review	Sales Pipeline Inspection - Calibration Note Review	543	557	1.0258	yes			0	0	0	0	0.0	0.0	0.0	0.0	d65ba2dc183718ab0650961fcc499e84b364d312d1200f8034d2a15f244e89a2	2dc5dc08ac42be81e56a36d7abbe6f7d1d8970e2a28ae220ee9583646790bba0	1eac3ff730a80df8e34a3c6043bd9d705df9c88e33c739210cc64b6afe6a180f	841b9a30029354488d9b57c0a6e2d293d8eeba231ada51874bcf328f27a06f03
hard_role_flip_423	hard_oracle_376	full_naturalized_repair	sales pipeline inspection	request form procedure || response transcript procedure	B	A	request form procedure	response transcript procedure	Sales Pipeline Inspection - Response Transcript Procedure	Sales Pipeline Inspection - Request Form Procedure	556	555	1.0018	yes			0	0	0	0	0.0	0.0	0.0	0.0	c22898acbdda968e7ccaf0a076fe3c457dba90bb7e6a5bef19c01e2d4659b772	c562e16502bd8378f523779f55f455d72b1ab06c06c8962897421c0413c4a79f	0caaa025a44ecbeda1edddf0bf6511b67fa66919d30b42b81e3b4f85280f9518	766e92ac8dd817770a43a114086893475fd68a803c694f659530d465a987d7d9
hard_role_flip_424	hard_oracle_377	full_naturalized_repair	sales pipeline inspection	change memo || inventory list	A	B	inventory list	change memo	Sales Pipeline Inspection - Inventory List Workflow	Sales Pipeline Inspection - Change Memo Workflow	551	538	1.0242	yes			0	0	0	0	0.0	0.0	0.0	0.0625	62b69b3ab445e62f5dd398bbb748e425449399e07a63a5e18624ad776ffa3bfc	8ec21817433fa97361daa3d311bcd45562ca52ae9fe474d3ccf2bb6056602a2f	49f2e4126ae302223eda54654bfb0a1f9127ccd7db959967d6a8f9820907e7c2	2941cd8f3d965b5ccff7362b930bb7414c9e0eb43c236b6ebca71bc85bbd9776
hard_role_flip_425	hard_oracle_378	full_naturalized_repair	sales pipeline inspection	guideline note review || judgment table review	B	A	judgment table review	guideline note review	Sales Pipeline Inspection - Guideline Note Review	Sales Pipeline Inspection - Judgment Table Review	541	566	1.0462	yes			0	0	0	0	0.0	0.0	0.0	0.0	96eb9e7bfc180bcab8ff11793ea274c5605d62f4a2b78595aa5c145f93d4a554	4d5f90e90999e5b1ea762199ec398e4ef795ffc3eb7cc75642c388f12a3ddd2b	cc153b737563db363e38abdc2058afec8fa33621c4c0b45e77c1acef18498106	ec5a4c86656169402449aae63b3a75316680da93ea8b489a75d095bcd3f68193
hard_role_flip_426	hard_oracle_379	full_naturalized_repair	retail assortment planning	review note || row export	A	B	row export	review note	Retail Assortment Planning - Row Export Workflow	Retail Assortment Planning - Review Note Workflow	540	557	1.0315	yes			0	0	0	0	0.0	0.0	0.0	0.0385	06e42ca7b715726e35111e95601026e9f8bcc59bdb1e3061a1f3809ab42f67a6	893963c962ea65e26685f97c0273107f700ad8015ec915b96c5e5cba75885756	1ed2bb4d24eabc5727b362fcac9670a2b1bc145451cab922db533d15aa2bdd72	b3e8247375d7b605ad085a8e46aef61fc53484118ea9e9cd0ed5e745d3f50c20
hard_role_flip_427	hard_oracle_380	full_naturalized_repair	retail assortment planning	configuration sheet review || runtime log review	B	A	configuration sheet review	runtime log review	Retail Assortment Planning - Runtime Log Review	Retail Assortment Planning - Configuration Sheet Review	559	567	1.0143	yes			0	0	0	0	0.0	0.0	0.0	0.0	89934d3b489f2412356863fdaa43470bc739287f66eabe02fcc5799022033096	469bc7fe10e3c1ede933d551d7eb8b9f9ee8d0104f53b39f5f085c92eac711a3	d123f89b046e28b9044a23fb7afee283d693b0d2fde775573b5870e3e2fc0af2	b6eb97153f7bb6523d77d6798b6dd4311c124c5c2b72c6d52578638ace0fc80f
hard_role_flip_428	hard_oracle_381	full_naturalized_repair	retail assortment planning	observation trace procedure || source specification procedure	A	B	source specification procedure	observation trace procedure	Retail Assortment Planning - Source Specification Procedure	Retail Assortment Planning - Observation Trace Procedure	572	554	1.0325	yes			0	0	0	0	0.0	0.0	0.0	0.0	35534e61cbe3a9c968c1f65c8876cdf791c3d9801bd55e551c7fa4f443f6aeb9	02e66412cabb5bba1c5312577d2165496381dfd57f6f0ff39653031e3ce37a02	479a4836f27fe97471196fd437f67b8ef758259ceb39afb6fb80183722975a60	d3079c45411f6abd8d719679224f7857e8bacdc946f6d3a29e6feef68e2e41fb
hard_role_flip_429	hard_oracle_382	full_naturalized_repair	retail assortment planning	case record || policy rubric	B	A	policy rubric	case record	Retail Assortment Planning - Case Record Workflow	Retail Assortment Planning - Policy Rubric Workflow	528	542	1.0265	yes			0	0	0	0	0.0	0.0	0.0	0.0	efb2319b964f2fc13f9d4a8b1f8f968f9a03cac14fd746f5c90f33b1d5f0b774	1eb7844760d0480b165b16494bdd424e9b22b4afa573ac6546582bc782e1647c	413dfd7ae5dcec056d3ec53597d129a4fcc215faf0343908c026c6b0baad4d3a	22b7b94018bac4aa8cbaf9b18fd5842729d00219735bd46e4be891f87c43cd18
hard_role_flip_430	hard_oracle_383	full_naturalized_repair	retail assortment planning	incident note review || work plan review	A	B	work plan review	incident note review	Retail Assortment Planning - Work Plan Review	Retail Assortment Planning - Incident Note Review	543	534	1.0169	yes			0	0	0	0	0.0588	0.0	0.0588	0.0	01ddd9058b856eb98513226c4745aa21998a6c61ab4a3f92cce8995bc42223a7	aaefdf991207544dc67f853f70b3166b3a4b2bd123e83d7f2ea914c92f21967c	027dae06d6c9e0a307a1ce015e763338e72023393d60d898c156d1ea783a4db1	08a9252d7bc0b154d5bfebb7e73084f62af530cf5a0b56a831c48acf0b5c87cc
hard_role_flip_431	hard_oracle_384	full_naturalized_repair	retail assortment planning	calibration note procedure || measurement table procedure	B	A	measurement table procedure	calibration note procedure	Retail Assortment Planning - Calibration Note Procedure	Retail Assortment Planning - Measurement Table Procedure	546	532	1.0263	yes			0	0	0	0	0.0	0.0	0.0	0.0	eb772564fc892b3a2553558651481601724da04b87a1b4c5160f045945ef4025	a5c08d04c3dc666447ced49b9b39b8dc3879154f9ce5d15e69a938060703ac90	84fbe721a15edd958a81a3248a9c3a8de4ce7f38a6bea70a124cacba24601af5	73094812e8e9acf3b01a78bc0f46c81673b32545c3eae7b0f83783f78f416f3f
hard_role_flip_432	hard_oracle_385	full_naturalized_repair	retail assortment planning	request form || response transcript	A	B	request form	response transcript	Retail Assortment Planning - Request Form Workflow	Retail Assortment Planning - Response Transcript Workflow	571	579	1.014	yes			0	0	0	0	0.0	0.0	0.0	0.0	e39067f97350fbe2356a812c365754c083c1debf8392fa618842665dce1436e4	0e908d7604a142ee8f0bc0cda93387d91ebc8afb971ccf2fb5430b8d7a5736d7	562c2c77ba0fddde2dd147c49774daaa5377e1459a64460ecad41a1b505283a6	654d5fbfca16d12c860d563ecee6428d9751d7c3587c4177c6006f3eeb8aac48
hard_role_flip_433	hard_oracle_386	full_naturalized_repair	retail assortment planning	change memo review || inventory list review	B	A	inventory list review	change memo review	Retail Assortment Planning - Change Memo Review	Retail Assortment Planning - Inventory List Review	527	541	1.0266	yes			0	0	0	0	0.0	0.0	0.0588	0.0	92d3ae58d4e467656d3d18936644de7b037ca2a9a753d86e78a5d7556a949705	42014aeaa6926716eda2ee1c19790bb14765e03a24ad535323909794e25c8bb4	8cf455c5c22b7b7bf5bcf3925a6db5619e19580c36c6d524f960b343899a3b61	47c1c2f07a9c949df64f42eb59d88dbf7a92b12e95ef52fc3180b0333e5cf543
hard_role_flip_434	hard_oracle_387	full_naturalized_repair	retail assortment planning	guideline note procedure || judgment table procedure	A	B	judgment table procedure	guideline note procedure	Retail Assortment Planning - Judgment Table Procedure	Retail Assortment Planning - Guideline Note Procedure	562	537	1.0466	yes			0	0	0	0	0.0	0.0	0.0	0.0	1b0b6d61db2c107cae8db95ad600159211ac35795135d4f65ed3136cd8a195ec	98c32e2602dd13ee2ba7f23a0522b419e79a758603d0b928c9af0f24f5967f40	fc1ca0838ece9a9d569ac132a7ba52783a7822a7a0c9ba19f9180ba8760cf11e	7f51ffc9796fd6640f257c76b99c146625c6959dba1aaa77c99cdb8d57acaad9
hard_role_flip_435	hard_oracle_388	full_naturalized_repair	academic manuscript screening	review note review || row export review	B	A	row export review	review note review	Academic Manuscript Screening - Review Note Review	Academic Manuscript Screening - Row Export Review	568	563	1.0089	yes			0	0	0	0	0.0	0.0	0.0385	0.037	ea95550504ab9675f74e13a6672fe26a90413d3c973556bb8c0c1e426d06f5a8	35b94ad015931ca61592d5103319cbbd0a40b6400cfcb27ebbb420d87ecca012	2a8f07012a7d165ade8b7505886ac89e2c56daff63f577983c2b4dd55e76ae04	2bf6136df45edeb50cec48b42993d281db731b8d5a6b2e70555f2be92d387c8b
hard_role_flip_436	hard_oracle_389	full_naturalized_repair	academic manuscript screening	configuration sheet procedure || runtime log procedure	A	B	configuration sheet procedure	runtime log procedure	Academic Manuscript Screening - Configuration Sheet Procedure	Academic Manuscript Screening - Runtime Log Procedure	570	562	1.0142	yes			0	0	0	0	0.0	0.0	0.0	0.0	06881ac312ecd90f091d77c6629fa0b7fed99c6a37cd5079702e2e2839ca39f5	647d104b5faa85a17fd14a6bf0a3d0550af804cb68c3c130d2fdab4b47b378cc	511fe59b2094a6371c092055db454263b4002fa3adf510c5cf477abad3a8df68	4e75d0e505097d663663e24a6b11fe2aee139da225f6c234beb08fdf9df50519
hard_role_flip_437	hard_oracle_390	full_naturalized_repair	academic manuscript screening	observation trace || source specification	B	A	source specification	observation trace	Academic Manuscript Screening - Observation Trace Workflow	Academic Manuscript Screening - Source Specification Workflow	585	606	1.0359	yes			0	0	0	0	0.0	0.0	0.0	0.0	fce6133bc10dfd012fa0f7c5e3d7f2ce469a4d8d4eaca28122a0ff50ca65c11b	fd955e53f1e93a4eb013145e91db2bdd2b32b1982596209bcee73ba450e7b85e	f49587738850eb9fe11ff8e848d4a6ab67ef55c876d8576b681d5fb871c9ab62	8fb8a6671a6d72edf6c8db06bed58b84b0305c2b2857306381e13fe3500d4da4
hard_role_flip_438	hard_oracle_391	full_naturalized_repair	academic manuscript screening	case record review || policy rubric review	A	B	policy rubric review	case record review	Academic Manuscript Screening - Policy Rubric Review	Academic Manuscript Screening - Case Record Review	551	550	1.0018	yes			0	0	0	0	0.0	0.0	0.0	0.0	f30a18af1fd82a660cc9becbced9dd6302241e41da98cc69ce16fe05a184007e	dc25e608217153093e74c00e496800f9fe7714d777db13776620562ca311b603	39e177628daf3fce718e373ebbb6664addabdb6a73118006410e98d1032c5851	4417ce2b70ab396066d66ff9a10ed250765c66075e5862f088056fb8a6118a72
hard_role_flip_439	hard_oracle_392	full_naturalized_repair	academic manuscript screening	incident note procedure || work plan procedure	B	A	work plan procedure	incident note procedure	Academic Manuscript Screening - Incident Note Procedure	Academic Manuscript Screening - Work Plan Procedure	541	550	1.0166	yes			0	0	0	0	0.0	0.0588	0.0	0.0588	11e7d33b27d572e034721541b3b6fb389ef283cd7a1041209c835af14a0a0067	aeff080174ff1113087ba067850e15d5a674549d5535681876790f752bced26b	14eb5a490755e55c6bf10bcaa9331495d78765ea1d8e776097a31cbd1db146f0	ae302343f00042e68c19563ebc9bce2a751e34588cd4d9fbda5245487541dac9
hard_role_flip_440	hard_oracle_393	full_naturalized_repair	academic manuscript screening	calibration note || measurement table	A	B	measurement table	calibration note	Academic Manuscript Screening - Measurement Table Workflow	Academic Manuscript Screening - Calibration Note Workflow	560	580	1.0357	yes			0	0	0	0	0.0	0.0	0.0	0.0	60051d528cbb95f4e6c0aa42ca797b5061f1645ae9f3406a2baeb183d29d4b45	16720ae7caf10da73a5178211dbba0d1f4d07cd8dfa00a739318c63fc8caae2e	0ee858a05019c54df31ee1f5227d1edd8a50a1c46fa8e94ee445ae389f2cefe1	83f7b29a6f9ce3054ad7d725fc82106f2a2c8181cff8f8125827365f6681cd97
hard_role_flip_441	hard_oracle_394	full_naturalized_repair	academic manuscript screening	request form review || response transcript review	B	A	request form review	response transcript review	Academic Manuscript Screening - Response Transcript Review	Academic Manuscript Screening - Request Form Review	578	577	1.0017	yes			0	0	0	0	0.0	0.0	0.0	0.0	c621ca556edeb73d5ded2fd75bccc7c987702b2c3246ec48ebce2c9e6d3eda2d	e2c256eda2f779465117a0848ea341cf31b49d3cfa266ccd21445fc2cf84072c	6cbe030a1c162d97283e4dd79d9dd92e9c183ed80c39d7f0e1a659fc55a9a3fa	667b93baddd1e03dde29e136ca84b98f5e4297bd1e096229395b206381881637
hard_role_flip_442	hard_oracle_395	full_naturalized_repair	academic manuscript screening	change memo procedure || inventory list procedure	A	B	inventory list procedure	change memo procedure	Academic Manuscript Screening - Inventory List Procedure	Academic Manuscript Screening - Change Memo Procedure	548	534	1.0262	yes			0	0	0	0	0.0	0.0	0.0	0.0588	89308ec5a83b235d5eee26668dd6c72d4b5ec97787dc722d2e269311ff51b7b4	14404fa0b684d8cb121b08f71c956f52b2e1240d06ee9ec15ba8112cd8849dea	843082e611e660a7d99a50ac70d6989143c0c79875709d58189a166737c9f2e6	0de8825af7cf2ed6af42a1e82665a676ba5b71b6f245b0ba1761795fb4078fe4
hard_role_flip_443	hard_oracle_396	full_naturalized_repair	academic manuscript screening	guideline note || judgment table	B	A	judgment table	guideline note	Academic Manuscript Screening - Guideline Note Workflow	Academic Manuscript Screening - Judgment Table Workflow	565	590	1.0442	yes			0	0	0	0	0.0	0.0	0.0	0.0	c684c8ba25091efc8a8426a2a05fad74bdad2cb2d34c6ca8cfc2d9f5ab2f3036	af02e414c21ef7a35b3e7f600cf76cd16bbcc6f4eb9ba242d306c8ae10fb8a18	3a36f7c6422f09ecd202d965ed9cd495eefcaec63759af4be9c09ada294dc4c7	ac1e2c4df695588deaacb2a14ade77f09af993645cccf8c509aec984af939856
hard_role_flip_444	hard_oracle_397	full_naturalized_repair	incident response handoff	review note procedure || row export procedure	A	B	row export procedure	review note procedure	Incident Response Handoff - Row Export Procedure	Incident Response Handoff - Review Note Procedure	539	544	1.0093	yes			0	0	0	0	0.0	0.0	0.0	0.037	43cd5c26c9a21d33ba3d72b1e3050d9a454292a3f8eae8bf8ebbae6e3abef01f	6deac8adcf00f58723b7cc661c52c2662375eeadf3fe0f9ca88328c0e92be80a	14c786a2f5a5cd4e11bbe29dd7c3fb0e7bf162e4ab03834b7760836701c3ad60	1f601eeb6d50873a582afa3ee810a9c2376df107841f7d97884507f79688e8a9
hard_role_flip_445	hard_oracle_398	full_naturalized_repair	incident response handoff	configuration sheet || runtime log	B	A	configuration sheet	runtime log	Incident Response Handoff - Runtime Log Workflow	Incident Response Handoff - Configuration Sheet Workflow	566	582	1.0283	yes			0	0	0	0	0.0	0.0	0.0	0.0	3c5f0cbefcb3e34543a0bf9f5bcb7fc152b74017989af1fe28bab13379ff2f42	e09eb7d4328bb38cfb29e553d73339b8e7c32186f0f25898d4a46b38a47be3e0	1c6bcadce54a2b663385bf072d9dc1dcc20199215fbdcca50c6bc9a3ce8a0ca4	f9d6e8d2da16d954be422ce21d9c9e49d290c7420dbac32d899becb3009cf173
hard_role_flip_446	hard_oracle_399	full_naturalized_repair	incident response handoff	observation trace review || source specification review	A	B	source specification review	observation trace review	Incident Response Handoff - Source Specification Review	Incident Response Handoff - Observation Trace Review	578	560	1.0321	yes			0	0	0	0	0.0	0.0	0.0	0.0	57594f460ffc78400fd66516c126e472bcd1061921578f2ee2b0ae22f04740b8	5bc7b15601ecba020f09dbe04a0ecca4b7ccdfb192564f04e2543b8043e9fcdf	30c0b4c77c5dbf79c097e9773ecde3bf13ea78f7c6535a794ee6f79735d2b1dc	a494d6063fded90d605d641e69dbff340a435d695e22d8ab4b527d9a347a90f8
hard_role_flip_447	hard_oracle_400	full_naturalized_repair	incident response handoff	case record procedure || policy rubric procedure	B	A	policy rubric procedure	case record procedure	Incident Response Handoff - Case Record Procedure	Incident Response Handoff - Policy Rubric Procedure	526	527	1.0019	yes			0	0	0	0	0.0	0.0	0.0	0.0	0584d4ce18a2cb306c4368bed0282b8c1b8ac3f1d0a60593298b760a1d791794	1ac3a22ffc0dbe9e9550a55c74f114944de5cb47d12798a81bd23605993cd5f8	ad909a6c709f0f6ddcd151cbc31dba133406606b5ad5ad124d0ae052fe4c8497	e137ea4136324e95d18df11378856c0bbdc96b544ba8896ffb69f3af6a961606
hard_role_flip_448	hard_oracle_401	full_naturalized_repair	incident response handoff	incident note || work plan	A	B	work plan	incident note	Incident Response Handoff - Work Plan Workflow	Incident Response Handoff - Incident Note Workflow	548	532	1.0301	yes			0	0	0	0	0.0625	0.0625	0.0625	0.0625	5ce7d0b8981e2a65ffe6b638dd6b64926e268f045544d74bcd39530a66e14fb8	79fa6bf2662eaa5c44ab3c6c3e7a3719202ea751d42aa3b3fd354f332f0b3f2d	dd46f80a4e27f66d6bbacb7abfcd036d0ac573fb7b330ab3b07b8b19cc0eaa8e	eb36ef236e5393c7d37a44fc427ce5cfd7bc8da3c41d6984ff33970a2903bd07
hard_role_flip_449	hard_oracle_402	full_naturalized_repair	incident response handoff	calibration note review || measurement table review	B	A	measurement table review	calibration note review	Incident Response Handoff - Calibration Note Review	Incident Response Handoff - Measurement Table Review	552	538	1.026	yes			0	0	0	0	0.0	0.0	0.0	0.0	cf4c9540d09cd3f315a0e8200d266c5929a9656133dbeb8ed1ad1e4a9949bca3	742d99439fe83a582cf505c230521e83350219256e5a038c34fd21dd5e10c3d1	f76141be822d29912a2e286096f881ddb79aa7c834954f5a6e4ed8d5df628854	761e161402af4ab31ea906993ca8a576d80900a527bb84ff2f4c1246033b9a5f
hard_role_flip_450	hard_oracle_403	full_naturalized_repair	incident response handoff	request form procedure || response transcript procedure	A	B	request form procedure	response transcript procedure	Incident Response Handoff - Request Form Procedure	Incident Response Handoff - Response Transcript Procedure	557	558	1.0018	yes			0	0	0	0	0.0	0.0476	0.0	0.0556	b0f3866dc2c2da623111a677a6fc8198cf881b5c89f4219de2088f6b8470fe41	b907b70b638add44bd2a070cce1e0f1a2a1d623baa05336b2258c297f6641bf4	ed4c451b2bedb80681bbabcd48ec0e96e58ae4f52c00dadc3027d398564604ed	4b563176795b9d0a9bc4863257e90d893f08d45d4ea0544a82c5f15e92c8efc6
hard_role_flip_451	hard_oracle_404	full_naturalized_repair	incident response handoff	change memo || inventory list	B	A	inventory list	change memo	Incident Response Handoff - Change Memo Workflow	Incident Response Handoff - Inventory List Workflow	534	540	1.0112	yes			0	0	0	0	0.0	0.0	0.0625	0.0	daea785958a9f6a16dadc98b8ab76127f7f2a230faf0fc737936555ea3e099f8	c3276f0b60c60b4d498ad74ee25e99ba4275a6eec819dccee09b25079cd4f727	48b2b0b378a40375c41ed5d8b96d867f7e53ce20c798d5cb88ed0a62ec001917	00fe3d6ea4a41937485d88e8b880a31ba80041121fe815c4b7ecba532a3ae613
hard_role_flip_452	hard_oracle_405	full_naturalized_repair	incident response handoff	guideline note review || judgment table review	A	B	judgment table review	guideline note review	Incident Response Handoff - Judgment Table Review	Incident Response Handoff - Guideline Note Review	568	543	1.046	yes			0	0	0	0	0.0	0.0	0.0	0.0	44710a56b158c08809568c25236bf7e3f993ca01a9c87981715fdabe4702b787	06a4e181e264464c47586df925cf09d179e28aa8d94c8e7267324f7fea71e369	025a30ef13769903fd9d60ed8757cf69742adb93370b082f0b8677b0ce6d7def	e1a52b160434b9fe039dae35d4bdfea181c63cc18160e3f0ac2b63a104b61dd7
hard_role_flip_453	hard_oracle_406	full_naturalized_repair	building maintenance planning	review note || row export	B	A	row export	review note	Building Maintenance Planning - Review Note Workflow	Building Maintenance Planning - Row Export Workflow	566	549	1.031	yes			0	0	0	0	0.0	0.0	0.0385	0.0	9cd85e6e6491d6742c3e61e3105d54eb837b74a6786a47d997a823277272fe82	e48873b8234b4c1967313a24b813574b25161b870545a651c88923c887d17e79	2c4979d813a462d5d73258ff6cbf7caa545ee0020a1c1ea94ab0fb9eb2278776	10ff6dc1d1e6a906b5abcee6b3d5fd55e9df7b7c30d35df26e55acea273564da
hard_role_flip_454	hard_oracle_407	full_naturalized_repair	building maintenance planning	configuration sheet review || runtime log review	A	B	configuration sheet review	runtime log review	Building Maintenance Planning - Configuration Sheet Review	Building Maintenance Planning - Runtime Log Review	578	570	1.014	yes			0	0	0	0	0.0	0.0	0.0	0.0	556ab9d173c29698ec6151800468f163d34ffb5ace8a435d71ac7567d8bec6d5	6ed5249d7e63357b8523c612c259460344ada79d9f320bee2d599c7a19b2a910	3cc06b9db667f6bb53adc0eb838f557ca835ed371cd0bf935018a2682f0109b6	f408a13eec0aa8e229c4af085e5d44c9bbf0cb09df5c25fff227b50540210dd7
hard_role_flip_455	hard_oracle_408	full_naturalized_repair	building maintenance planning	observation trace procedure || source specification procedure	B	A	source specification procedure	observation trace procedure	Building Maintenance Planning - Observation Trace Procedure	Building Maintenance Planning - Source Specification Procedure	562	580	1.032	yes			0	0	0	0	0.0	0.0	0.0	0.0	6e3d0efbb2a4bd15391755df4b694a03b551e004bf6a8757b83974a5a86b0ea5	283164371a87ce897123393b3996fb30e72790cc6fc5a67873d29bd51c8119dd	5efabd87183ef9de6f3365b2760f6922312dbde48f16b04037f4b7d130261537	86c9049559fa6b3f1d8788f0928cea5b3dd826ba022161e73d57b62e352c8698
hard_role_flip_456	hard_oracle_409	full_naturalized_repair	building maintenance planning	case record || policy rubric	A	B	policy rubric	case record	Building Maintenance Planning - Policy Rubric Workflow	Building Maintenance Planning - Case Record Workflow	551	537	1.0261	yes			0	0	0	0	0.0	0.0	0.0	0.0	f5427682da51e3cde524bc898d9f7188b8c296c4ed79b53bf0da5f7fed69b08a	19ef5b1380762cedbdee6636629a697470a95399fe0ecc3a2092fbb6fa14508e	c19a1ebeae6fb968e7be97948bed3bf6cf693f7797b887d2e4ade0ba1dd31e09	bb9d74799c179371e3d15eff4caebdc3773e5cdc4a34378a8b9191a901bfb41c
